symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-06-29,1788.85,1809.80,-0.0116,0.0202,0.0201,0.3840
ADANIPORTS,2021-06-29,711.00,716.25,-0.0074,0.0281,0.0281,0.5368
BEL,2021-06-29,174.65,173.75,0.0052,0.0272,0.0271,0.5177
BOSCHLTD,2021-06-29,15025.50,15152.20,-0.0084,0.0227,0.0226,0.4318
CUMMINSIND,2021-06-29,851.00,871.90,-0.0243,0.0220,0.0220,0.4203
DIXON,2021-06-29,4477.50,4474.75,0.0006,0.0273,0.0272,0.5197
DLF,2021-06-29,287.20,293.55,-0.0219,0.0309,0.0308,0.5884
DMART,2021-06-29,3270.85,3332.30,-0.0186,0.0218,0.0218,0.4165
HAL,2021-06-29,1036.30,1042.65,-0.0061,0.0243,0.0242,0.4623
HINDALCO,2021-06-29,374.25,382.30,-0.0213,0.0295,0.0294,0.5617
INDHOTEL,2021-06-29,142.45,145.60,-0.0219,0.0272,0.0272,0.5197
INDIGO,2021-06-29,1729.25,1729.65,-0.0002,0.0249,0.0249,0.4757
LT,2021-06-29,1510.90,1514.45,-0.0023,0.0199,0.0199,0.3802
MANAPPURAM,2021-06-29,162.75,164.10,-0.0083,0.0290,0.0289,0.5521
MARUTI,2021-06-29,7487.45,7596.20,-0.0144,0.0213,0.0213,0.4069
PGEL,2021-06-29,427.85,435.85,-0.0185,0.0404,0.0403,0.7699
SBIN,2021-06-29,421.50,426.75,-0.0124,0.0257,0.0257,0.4910
SUZLON,2021-06-29,7.65,7.85,-0.0258,0.0409,0.0408,0.7795
TRENT,2021-06-29,862.65,881.30,-0.0214,0.0262,0.0262,0.5006
