symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-12-20,103266,37191,36.01
ADANIPORTS,EQ,2013-12-20,1737990,864158,49.72
BEL,EQ,2013-12-20,24996,21198,84.81
BOSCHLTD,EQ,2013-12-20,26734,13133,49.12
CUMMINSIND,EQ,2013-12-20,376939,159666,42.36
DLF,EQ,2013-12-20,5896454,1019908,17.30
HINDALCO,EQ,2013-12-20,5390331,2804203,52.02
INDHOTEL,EQ,2013-12-20,279393,147554,52.81
LT,EQ,2013-12-20,2193676,975853,44.48
MANAPPURAM,EQ,2013-12-20,1129220,788668,69.84
MARUTI,EQ,2013-12-20,1493300,802159,53.72
PGEL,EQ,2013-12-20,13406,3632,27.09
SBIN,EQ,2013-12-20,1502366,304292,20.25
SBIN,N1,2013-12-20,158,146,92.41
SBIN,N2,2013-12-20,9,9,100.00
SBIN,N3,2013-12-20,100,99,99.00
SBIN,N5,2013-12-20,266,264,99.25
SUZLON,EQ,2013-12-20,10147048,5018510,49.46
TRENT,EQ,2013-12-20,128968,24759,19.20
