symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-11-21,28217,8790,31.15
ADANIPORTS,EQ,2018-11-21,3161864,872583,27.60
BEL,EQ,2018-11-21,3636868,1033003,28.40
BOSCHLTD,EQ,2018-11-21,32426,17200,53.04
CUMMINSIND,EQ,2018-11-21,797442,683518,85.71
DIXON,EQ,2018-11-21,47360,43117,91.04
DLF,EQ,2018-11-21,7925047,909330,11.47
DMART,EQ,2018-11-21,233850,53223,22.76
HAL,EQ,2018-11-21,36657,29834,81.39
HINDALCO,EQ,2018-11-21,13704110,3820468,27.88
INDHOTEL,EQ,2018-11-21,131472,70777,53.83
INDIGO,EQ,2018-11-21,1100564,246079,22.36
LT,EQ,2018-11-21,1320423,719708,54.51
MANAPPURAM,EQ,2018-11-21,1598340,451386,28.24
MARUTI,EQ,2018-11-21,701156,244433,34.86
PGEL,EQ,2018-11-21,23145,14356,62.03
SBIN,EQ,2018-11-21,16167419,3939826,24.37
SBIN,N5,2018-11-21,174,171,98.28
SUZLON,EQ,2018-11-21,28825375,10084416,34.98
TRENT,EQ,2018-11-21,34258,23028,67.22
