symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-01-20,118926,42873,36.05
BEL,EQ,2009-01-20,47531,33415,70.30
BOSCHLTD,EQ,2009-01-20,3383,3119,92.20
CUMMINSIND,EQ,2009-01-20,84130,79554,94.56
DLF,EQ,2009-01-20,7702168,589732,7.66
HINDALCO,EQ,2009-01-20,4193017,1953519,46.59
INDHOTEL,EQ,2009-01-20,111023,77941,70.20
INDHOTEL,N4,2009-01-20,75,75,100.00
INDHOTEL,W1,2009-01-20,50,50,100.00
LT,EQ,2009-01-20,1934552,979645,50.64
MARUTI,EQ,2009-01-20,451963,160376,35.48
SBIN,EQ,2009-01-20,1801344,662451,36.78
SUZLON,EQ,2009-01-20,21199978,3337419,15.74
TRENT,EQ,2009-01-20,276,249,90.22
