symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-01-19,103728,45486,43.85
BEL,EQ,2009-01-19,9183,6760,73.61
BOSCHLTD,EQ,2009-01-19,501,437,87.23
CUMMINSIND,EQ,2009-01-19,4759,2766,58.12
DLF,EQ,2009-01-19,11566589,767803,6.64
HINDALCO,EQ,2009-01-19,3424529,1145316,33.44
INDHOTEL,EQ,2009-01-19,674055,613374,91.00
LT,EQ,2009-01-19,2000051,615028,30.75
MARUTI,EQ,2009-01-19,754466,231277,30.65
SBIN,EQ,2009-01-19,2140292,646004,30.18
SUZLON,EQ,2009-01-19,27926330,6467878,23.16
TRENT,EQ,2009-01-19,328,287,87.50
