,23-Jul-13,,,,,,
The Nifty witnessed an intraday movement of about 32.05 points.The closing index was 0.76 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),9740.17,,,,,
, Traded Quantity (in Lakhs),5077.82,,,,,
, Number of Trades,5037330,,,,,
, Total Market Capitalisation (Rs. Crores),6466412.98,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,6031.8,6064.3,6093.35,6061.3,6077.8,46
,CNX IT,7556.55,7579.1,7650.6,7579.1,7604,47.45
,CNX Nifty Junior,11882.45,11913.85,11994.5,11913.85,11948.95,66.5
,BANK Nifty,11086.95,11218.8,11285.8,11195,11239.7,152.75
,CNX Midcap,7390.5,7421.9,7454.4,7393.75,7408.55,18.05
,CNX 500,4631.1,4652.9,4673,4652.9,4660.75,29.65
,CNX 100,5919.55,5948.95,5978.25,5948.95,5962.85,43.3
,Nifty Midcap 50,1934.3,1945.15,1952.05,1936,1941.8,7.5
,CNX Realty,185.35,187.35,190.15,186.75,187.95,2.6
,CNX Infra,2298,2307.9,2324.4,2291.2,2295.65,-2.35
,CNX Energy,8162.9,8202.2,8288.1,8186.4,8203.35,40.45
,CNX FMCG,19105.1,19174.05,19432.95,19162.3,19407.85,302.75
,CNX MNC,6060.45,6071.2,6141.2,6070.95,6128.1,67.65
,CNX Pharma,7235.85,7260.8,7302.15,7198,7240.6,4.75
,CNX PSE,2618.75,2633.85,2653,2630.45,2639.1,20.35
,CNX PSU Bank,2590,2613.95,2656.95,2613.95,2646.2,56.2
,CNX Service,7157.4,7207.6,7235.05,7196.9,7206.7,49.3
,India VIX,17.63,17.63,17.63,16.43,16.72,-0.91
,CNX AUTO,4584.6,4595.5,4628,4577.45,4600.1,15.5
,CNX Metal,1885.3,1902.2,1905.85,1883.45,1894.55,9.25
,CNX Media,1689.55,1699.4,1711.6,1691.4,1698.8,9.25
,CNX Smallcap,2906.2,2913.9,2926.85,2904.4,2907.4,1.2
,CNX 200,2996.75,3011.3,3025.55,3011.3,3017.25,20.5
,CNX Dividend Oppt,1638.05,1646.75,1657.3,1646.75,1654,15.95
,CNX Commodities,2138.15,2150.8,2159.65,2144.05,2148.35,10.2
,CNX Consumption,2577.25,2580,2593.65,2579.7,2587.3,10.05
,CNX Finance,4649.5,4690.45,4709.3,4676.5,4695.75,46.25
,Nifty Dividend,55.7,55.7,55.7,55.7,55.7,0
,LIX 15,2335.25,2355,2365.8,2350.9,2359.9,24.65
