,11-Jul-13,,,,,,
The Nifty witnessed an intraday movement of about 60.9 points.The closing index was 2.04 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),8702.72,,,,,
, Traded Quantity (in Lakhs),4825.03,,,,,
, Number of Trades,5091602,,,,,
, Total Market Capitalisation (Rs. Crores),6326468.89,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,5816.7,5894.5,5948.85,5887.95,5935.1,118.4
,CNX IT,6690.95,6748.75,6823.5,6748.75,6799.5,108.55
,CNX Nifty Junior,11783.85,11876.6,11943.5,11849.25,11873.6,89.75
,BANK Nifty,11364.45,11541.95,11710.45,11541.95,11655.3,290.85
,CNX Midcap,7384.1,7435.55,7476.75,7423.5,7438.1,54
,CNX 500,4511.4,4562.3,4600.15,4562.3,4586.45,75.05
,CNX 100,5732.4,5804.3,5854,5804,5838,105.6
,Nifty Midcap 50,1920.9,1939.2,1955.95,1935.9,1940.8,19.9
,CNX Realty,189.05,191.8,195.1,191.8,194.3,5.25
,CNX Infra,2272,2312.55,2334.6,2308.9,2319.9,47.9
,CNX Energy,7767.8,7868.55,7949.8,7868.55,7920.45,152.65
,CNX FMCG,17666.25,17888,17978,17716.25,17953.7,287.45
,CNX MNC,5711.65,5741.5,5782.75,5740,5750.75,39.1
,CNX Pharma,7117.05,7150.55,7209.1,7150.55,7174.3,57.25
,CNX PSE,2592.6,2629.3,2661.95,2628.2,2642.2,49.6
,CNX PSU Bank,2648.1,2693.75,2718.8,2685.95,2693.7,45.6
,CNX Service,6921.9,7012.7,7095.35,7012.7,7078.3,156.4
,India VIX,19.98,19.98,19.98,18.13,18.89,-1.09
,CNX AUTO,4470.65,4511.9,4549.25,4475.5,4489.8,19.15
,CNX Metal,1899.2,1924.05,1969.25,1924.05,1948.25,49.05
,CNX Media,1671.95,1673.4,1687.3,1662.45,1667.25,-4.7
,CNX Smallcap,2938.2,2956.5,2981.2,2956.5,2965.65,27.45
,CNX 200,2912.3,2947.15,2971.9,2947.15,2963.05,50.75
