symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-07-21,1273.80,1301.40,-0.0214,0.0129,,0.2598
ADANIPORTS,2016-07-21,223.20,221.40,0.0081,0.0197,,0.3668
BEL,2016-07-21,1237.55,1249.65,-0.0097,0.0143,,0.2694
BOSCHLTD,2016-07-21,24528.65,24898.80,-0.0150,0.0166,,0.3152
CUMMINSIND,2016-07-21,884.50,855.00,0.0339,0.0134,,0.2942
DLF,2016-07-21,154.50,157.70,-0.0205,0.0244,,0.4623
HINDALCO,2016-07-21,133.90,135.90,-0.0148,0.0222,,0.4165
INDHOTEL,2016-07-21,133.50,134.80,-0.0097,0.0147,,0.2751
INDIGO,2016-07-21,946.55,951.40,-0.0051,0.0174,,0.3229
LT,2016-07-21,1557.55,1570.85,-0.0085,0.0176,,0.3286
MANAPPURAM,2016-07-21,74.95,76.45,-0.0198,0.0295,,0.5540
MARUTI,2016-07-21,4413.70,4469.15,-0.0125,0.0135,,0.2560
PGEL,2016-07-21,152.15,154.65,-0.0163,0.0518,,0.9629
SBIN,2016-07-21,225.65,231.15,-0.0241,0.0176,,0.3458
SUZLON,2016-07-21,18.10,18.20,-0.0055,0.0206,,0.3821
TRENT,2016-07-21,1755.85,1751.70,0.0024,0.0126,,0.2331
