symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-09-17,70502,11469,16.27
ADANIPORTS,EQ,2013-09-17,1135789,844474,74.35
BEL,EQ,2013-09-17,1564,1121,71.68
BOSCHLTD,EQ,2013-09-17,1982,1291,65.14
CUMMINSIND,EQ,2013-09-17,556417,527818,94.86
DLF,EQ,2013-09-17,5809508,290522,5.00
HINDALCO,EQ,2013-09-17,4628986,1004842,21.71
INDHOTEL,EQ,2013-09-17,168259,101916,60.57
LT,EQ,2013-09-17,1260731,493288,39.13
MANAPPURAM,EQ,2013-09-17,1217082,759097,62.37
MARUTI,EQ,2013-09-17,478211,203267,42.51
PGEL,EQ,2013-09-17,4533,494,10.90
SBIN,EQ,2013-09-17,1646920,482565,29.30
SBIN,N1,2013-09-17,126,121,96.03
SBIN,N2,2013-09-17,55,47,85.45
SBIN,N3,2013-09-17,4,4,100.00
SBIN,N5,2013-09-17,131,131,100.00
SUZLON,EQ,2013-09-17,6092955,2380238,39.07
TRENT,EQ,2013-09-17,875,532,60.80
