symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-11-07,7164.05,7190.00,7240.55,6975.10,6994.00,6999.75,7049.31,418991,29535.99,50371,184038,43.92
ADANIPORTS,EQ,2024-11-07,1370.00,1372.95,1372.95,1350.00,1351.00,1353.10,1357.38,1292794,17548.11,73071,508693,39.35
BEL,EQ,2024-11-07,301.85,301.00,302.00,296.10,299.95,300.35,299.30,24357430,72902.84,244075,10756866,44.16
BOSCHLTD,EQ,2024-11-07,36272.70,36272.70,36772.70,35225.05,35460.00,35369.65,35483.08,18762,6657.34,10467,6424,34.24
CUMMINSIND,EQ,2024-11-07,3611.65,3639.50,3657.00,3536.30,3538.25,3554.55,3584.93,402270,14421.10,42718,145922,36.27
DIXON,EQ,2024-11-07,15647.60,15747.60,15790.00,15525.00,15694.95,15698.50,15653.21,599708,93873.54,93167,108707,18.13
DLF,EQ,2024-11-07,828.20,825.95,829.00,801.55,804.20,803.40,809.00,3183930,25757.87,61754,1745349,54.82
DMART,EQ,2024-11-07,3922.30,3940.00,3943.20,3871.00,3872.35,3889.10,3899.61,279832,10912.35,51312,196242,70.13
HAL,EQ,2024-11-07,4390.15,4404.00,4454.00,4381.10,4432.00,4433.80,4427.53,1185134,52472.18,93523,479777,40.48
HINDALCO,EQ,2024-11-07,708.20,682.00,687.70,646.30,648.60,648.10,656.66,26671445,175141.47,473587,10878823,40.79
INDHOTEL,EQ,2024-11-07,684.65,690.15,691.95,678.70,688.30,683.80,684.18,3107810,21262.99,115809,1359123,43.73
INDIGO,EQ,2024-11-07,4061.95,4073.00,4090.50,3980.00,4000.00,3995.75,4007.01,885454,35480.19,89563,597353,67.46
LT,EQ,2024-11-07,3645.45,3647.35,3663.00,3620.00,3642.00,3646.55,3643.10,1581009,57597.77,97553,873412,55.24
MANAPPURAM,EQ,2024-11-07,156.98,156.01,156.90,153.00,153.90,153.77,154.28,8356925,12892.74,68227,2623160,31.39
MARUTI,EQ,2024-11-07,11354.25,11305.15,11385.00,11186.60,11270.00,11300.15,11283.33,530194,59823.52,77768,337003,63.56
PAYTM,EQ,2024-11-07,797.70,799.90,813.35,790.25,794.50,795.85,801.46,7417765,59450.72,125273,2536165,34.19
PGEL,EQ,2024-11-07,668.30,671.70,683.00,657.50,671.40,668.80,668.25,722951,4831.14,29668,345980,47.86
SBIN,EQ,2024-11-07,854.80,861.00,862.40,846.70,858.35,859.60,855.61,15283847,130770.82,222825,7061658,46.20
SUZLON,EQ,2024-11-07,69.32,69.45,69.45,66.44,66.58,66.80,67.82,49354800,33471.39,214130,25603946,51.88
TRENT,EQ,2024-11-07,6955.45,6999.00,7015.25,6306.85,6530.00,6505.50,6548.11,4427899,289943.73,398200,1743237,39.37
