symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-06-28,1602.55,1603.10,-0.0003,0.0169,,0.3133
ADANIPORTS,2019-06-28,410.20,406.50,0.0091,0.0183,,0.3420
BEL,2019-06-28,112.50,114.95,-0.0215,0.0239,,0.4547
BOSCHLTD,2019-06-28,16338.60,16551.30,-0.0129,0.0112,,0.2159
CUMMINSIND,2019-06-28,764.05,775.60,-0.0150,0.0183,,0.3458
DIXON,2019-06-28,2268.35,2268.20,0.0001,0.0163,,0.3019
DLF,2019-06-28,188.55,185.60,0.0158,0.0240,,0.4509
DMART,2019-06-28,1397.90,1390.60,0.0052,0.0182,,0.3382
HAL,2019-06-28,714.45,715.50,-0.0015,0.0150,,0.2770
HINDALCO,2019-06-28,207.05,206.10,0.0046,0.0160,,0.2980
INDHOTEL,2019-06-28,157.55,158.35,-0.0051,0.0158,,0.2942
INDIGO,2019-06-28,1558.00,1583.35,-0.0161,0.0204,,0.3859
LT,2019-06-28,1553.20,1550.90,0.0015,0.0151,,0.2789
MANAPPURAM,2019-06-28,138.20,139.85,-0.0119,0.0285,,0.5311
MARUTI,2019-06-28,6534.55,6486.75,0.0073,0.0148,,0.2770
PGEL,2019-06-28,51.35,53.50,-0.0410,0.0617,,1.1597
SBIN,2019-06-28,361.25,362.15,-0.0025,0.0167,,0.3095
SUZLON,2019-06-28,5.25,5.70,-0.0822,0.0829,,1.5838
TRENT,2019-06-28,440.90,445.40,-0.0102,0.0198,,0.3706
