symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2015-01-02,1313.75,1323,1284,1288,1289,1301.5,45892,59816641.7,2852,INE117A01022
ADANIPORTS,EQ,2015-01-02,319.35,325.8,318.05,319.35,319.3,319.55,2894058,930752949.35,36823,INE742F01042
BEL,EQ,2015-01-02,2926.05,2968,2885,2924.65,2928,2939.35,110066,322486908.5,7309,INE263A01016
BOSCHLTD,EQ,2015-01-02,19415,19737.95,19415,19539.85,19515,19454.1,12616,246889529.45,2250,INE323A01026
CUMMINSIND,EQ,2015-01-02,876.8,934,874.85,919.25,920,871.7,305699,280425548.8,9194,INE298A01020
DLF,EQ,2015-01-02,138.4,140.75,137.1,139.2,139.2,137.4,4759090,662983759.45,26873,INE271C01023
HINDALCO,EQ,2015-01-02,158.9,161.2,158.35,160.1,160,158.45,2923839,468424983.2,20212,INE038A01020
INDHOTEL,EQ,2015-01-02,125.4,126.9,120.05,120.9,121.25,124.55,362101,44586313.55,3798,INE053A01029
LT,EQ,2015-01-02,1501.5,1539,1501.5,1534.65,1537,1502.95,1291056,1970914032.7,56559,INE018A01030
MANAPPURAM,EQ,2015-01-02,35.95,35.95,34.6,34.75,34.85,35.7,1783367,63166328.95,7102,INE522D01027
MARUTI,EQ,2015-01-02,3360,3383,3350.5,3359.6,3360,3340.75,233924,787320596.05,10656,INE585B01010
PGEL,EQ,2015-01-02,72,75.5,70.1,70.75,70.95,74.7,7252,517793.65,125,INE457L01011
SBIN,EQ,2015-01-02,314.35,318.3,314.35,315.25,315.6,314,9935094,3147388629.9,79553,INE062A01020
SUZLON,EQ,2015-01-02,14.5,15.25,14.5,14.85,14.8,14.55,24968662,370978938.1,19751,INE040H01021
TRENT,EQ,2015-01-02,1485,1492,1459.6,1469.85,1461,1482.9,2538,3750881.85,452,INE849A01012
