symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2020-02-07,1333,1340,1316,1328.95,1332,1339.45,35789,47463790.55,1913,INE117A01022
ADANIPORTS,EQ,2020-02-07,370.2,373.7,367.2,369.55,369.55,370.2,2197903,813002298.45,21700,INE742F01042
BEL,EQ,2020-02-07,87.1,88,86.2,87.55,87.75,87,10122623,882706653.5,34667,INE263A01024
BOSCHLTD,EQ,2020-02-07,14199.25,14250,13912.65,14194.05,14205.05,14111.15,20872,294102239.3,7059,INE323A01026
CUMMINSIND,EQ,2020-02-07,560.95,563.9,552.15,558.05,557.15,567.7,598230,333423872.2,16894,INE298A01020
DIXON,EQ,2020-02-07,4670.5,4691.8,4515.05,4597.35,4603,4664.45,44292,203137373.1,9086,INE935N01012
DLF,EQ,2020-02-07,246,246.9,234.75,235.8,235.3,246.3,14050194,3362316693.1,81212,INE271C01023
DMART,EQ,2020-02-07,2295,2330,2270,2287.2,2281.5,2294.35,917281,2103797684.8,81688,INE192R01011
HAL,EQ,2020-02-07,807.75,809.85,772.85,777.05,774,801.3,35334,27973057.65,4075,INE066F01012
HINDALCO,EQ,2020-02-07,194,198.4,192.85,197.4,195.95,194,6977770,1374721057.7,33718,INE038A01020
INDHOTEL,EQ,2020-02-07,142,142.8,139.4,140.15,140.25,141.55,821782,115310791.15,21585,INE053A01029
INDIGO,EQ,2020-02-07,1408,1413,1391.45,1400.15,1401.6,1404.6,935774,1310490678.2,23000,INE646L01027
LT,EQ,2020-02-07,1313.05,1314.4,1296,1299,1298.5,1317.6,3053804,3975235373.35,89067,INE018A01030
MANAPPURAM,EQ,2020-02-07,170.45,171.2,165.8,166.95,166.5,170.3,10039600,1679972723.2,43946,INE522D01027
MARUTI,EQ,2020-02-07,7039,7050,6935,6971.75,6970,7021.6,645814,4505215041,55241,INE585B01010
PGEL,EQ,2020-02-07,63.85,69.2,63.45,66.8,66.5,62.95,211559,14346988.65,2005,INE457L01011
SBIN,EQ,2020-02-07,321.5,325,318.4,320.55,319.8,321.95,37126803,11954880661.95,206969,INE062A01020
SUZLON,EQ,2020-02-07,2.25,2.35,2.25,2.25,2.3,2.25,4747545,10809533.6,6466,INE040H01021
TRENT,EQ,2020-02-07,620,678.4,620,662.55,661,593.1,2595009,1675873787.7,79294,INE849A01020
