symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-06-29,914.35,920.00,929.00,885.60,923.00,922.35,908.83,224329,2038.76,10471,74613,33.26
ADANIPORTS,EQ,2020-06-29,343.20,341.35,344.05,339.10,343.00,342.65,341.58,3263757,11148.18,32309,1550398,47.50
BEL,EQ,2020-06-29,85.30,84.95,88.70,84.30,88.15,87.55,86.32,23325346,20134.04,95365,5728351,24.56
BOSCHLTD,EQ,2020-06-29,11213.50,11196.25,11200.00,10909.05,10961.05,10954.55,10981.53,35590,3908.33,6428,17631,49.54
CUMMINSIND,EQ,2020-06-29,410.60,410.20,414.65,396.00,396.75,397.60,401.43,1149871,4615.87,15962,223858,19.47
DIXON,EQ,2020-06-29,5578.60,5588.00,5640.00,5400.00,5512.05,5551.20,5496.65,36552,2009.13,7901,17191,47.03
DLF,EQ,2020-06-29,154.40,154.20,155.30,149.70,151.90,151.50,151.63,5370205,8142.99,34511,835875,15.57
DMART,EQ,2020-06-29,2294.40,2294.40,2334.70,2274.00,2293.15,2290.95,2301.67,234443,5396.11,24512,100539,42.88
HAL,EQ,2020-06-29,761.75,765.00,814.00,744.65,756.00,761.50,783.07,353992,2772.02,18937,62137,17.55
HINDALCO,EQ,2020-06-29,151.05,149.45,149.45,143.30,146.30,145.85,145.39,13110762,19061.87,90938,2986135,22.78
INDHOTEL,EQ,2020-06-29,81.50,82.00,82.90,79.00,79.15,79.35,80.56,2003495,1613.94,9985,1335647,66.67
INDIGO,EQ,2020-06-29,1028.55,1026.00,1032.95,998.20,1008.95,1009.10,1013.05,1448006,14668.97,45580,183621,12.68
LT,EQ,2020-06-29,962.20,950.00,956.10,930.00,938.20,936.60,937.78,4575981,42912.48,102948,1322951,28.91
MANAPPURAM,EQ,2020-06-29,156.45,154.95,156.90,151.50,153.85,152.75,154.60,9123044,14104.31,65227,1876467,20.57
MARUTI,EQ,2020-06-29,5754.90,5730.00,5800.00,5650.00,5701.00,5678.70,5702.69,1102655,62881.01,93831,225779,20.48
PGEL,EQ,2020-06-29,47.00,47.05,48.40,43.55,44.00,44.20,44.71,32906,14.71,330,20856,63.38
SBIN,EQ,2020-06-29,184.60,183.00,183.10,178.50,179.45,179.25,179.99,50967079,91736.34,268482,12190968,23.92
SBIN,N2,2020-06-29,11179.99,11245.00,11245.00,11150.00,11165.00,11162.00,11160.54,107,11.94,13,100,93.46
SBIN,N5,2020-06-29,11393.59,11375.00,11390.00,11360.00,11362.00,11371.86,11378.25,694,78.97,118,609,87.75
SBIN,N6,2020-06-29,11300.00,10925.00,11150.00,10920.00,11150.00,11150.00,11030.71,13,1.43,7,6,46.15
SUZLON,EQ,2020-06-29,4.65,4.85,4.85,4.75,4.85,4.85,4.84,23839890,1154.77,8967,14426928,60.52
TRENT,EQ,2020-06-29,687.40,680.00,694.15,641.35,646.00,651.60,662.18,640433,4240.84,32046,495392,77.35
