symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2018-09-06,1280.75,1309,1270.1,1296,1304,1268.15,167557,214129586.45,4766,INE117A01022
ADANIPORTS,EQ,2018-09-06,381.5,387.5,374.65,384.8,384.65,379.2,1820623,692511847.7,39815,INE742F01042
BEL,EQ,2018-09-06,94.7,94.85,89.6,91.25,91,94.45,48298196,4417703286.95,178090,INE263A01024
BOSCHLTD,EQ,2018-09-06,20750.5,21373,20540,21266.6,21165.65,20699.25,37057,773063471.35,12717,INE323A01026
CUMMINSIND,EQ,2018-09-06,747,800.85,743,773.5,765.15,744.55,1187778,928562955,34667,INE298A01020
DIXON,EQ,2018-09-06,2805,2834,2731.25,2756.8,2745,2783.5,9848,27460331.7,1558,INE935N01012
DLF,EQ,2018-09-06,204.5,207,201.25,204.5,205,202.35,4795832,979276617.2,33220,INE271C01023
DMART,EQ,2018-09-06,1564,1579.45,1542.95,1560.5,1570,1564.3,395596,616581132.1,26036,INE192R01011
HAL,EQ,2018-09-06,869,884.95,855.1,865.25,868.5,868.7,9746,8448910.6,1302,INE066F01012
HINDALCO,EQ,2018-09-06,239.1,240.4,234.3,235.4,235.8,239.95,7398756,1750021717.25,46772,INE038A01020
INDHOTEL,EQ,2018-09-06,129,129.45,126.55,127.65,127.5,128.45,2187739,277996554.85,5372,INE053A01029
INDIGO,EQ,2018-09-06,876,895.35,868,885.1,886.15,871.8,2690842,2376520216.65,58110,INE646L01027
LT,EQ,2018-09-06,1349.8,1355.6,1338.8,1347.1,1347.1,1348,1586350,2137105225,68764,INE018A01030
MANAPPURAM,EQ,2018-09-06,100,100.4,95.75,96.65,96.6,99,3833447,372043650.35,23024,INE522D01027
MARUTI,EQ,2018-09-06,8967.7,8967.7,8741,8759.85,8754.5,8896.1,687535,6048435827.85,110563,INE585B01010
PGEL,EQ,2018-09-06,162.05,167.8,161.5,162.25,162,161.85,16905,2758038.15,297,INE457L01011
SBIN,EQ,2018-09-06,298,299.85,294.5,296.45,294.9,296.55,18001336,5352603390.05,111206,INE062A01020
SUZLON,EQ,2018-09-06,6.95,6.95,6.8,6.9,6.9,6.9,17722688,122024153.45,39842,INE040H01021
TRENT,EQ,2018-09-06,358,361.75,352.25,356.75,355,358.55,65356,23403543.8,2818,INE849A01020
