symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2011-05-31,864.40,858.65,0.0067,0.0143,,0.2675
BEL,2011-05-31,1661.45,1665.55,-0.0025,0.0129,,0.2388
BOSCHLTD,2011-05-31,7047.35,6993.30,0.0077,0.0126,,0.2369
CUMMINSIND,2011-05-31,687.70,705.05,-0.0249,0.0136,,0.2770
DLF,2011-05-31,238.95,231.45,0.0319,0.0256,,0.4967
HINDALCO,2011-05-31,197.35,193.05,0.0220,0.0235,,0.4471
INDHOTEL,2011-05-31,80.60,79.85,0.0093,0.0154,,0.2885
LT,2011-05-31,1642.35,1630.95,0.0070,0.0206,,0.3821
MANAPPURAM,2011-05-31,111.75,112.25,-0.0045,0.0225,,0.4165
MARUTI,2011-05-31,1230.15,1210.45,0.0161,0.0137,,0.2656
SBIN,2011-05-31,2297.95,2237.30,0.0267,0.0228,,0.4413
SUZLON,2011-05-31,53.90,51.10,0.0533,0.0252,,0.5292
TRENT,2011-05-31,1021.75,1026.85,-0.0050,0.0149,,0.2770
