symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-12-18,382519,266365,69.63
BEL,EQ,2009-12-18,11035,4330,39.24
BOSCHLTD,EQ,2009-12-18,758,621,81.93
CUMMINSIND,EQ,2009-12-18,86740,51415,59.27
DLF,EQ,2009-12-18,16565223,2894333,17.47
HINDALCO,EQ,2009-12-18,8086898,4103972,50.75
INDHOTEL,EQ,2009-12-18,1119154,666578,59.56
INDHOTEL,N4,2009-12-18,258,255,98.84
LT,EQ,2009-12-18,732455,366063,49.98
MARUTI,EQ,2009-12-18,635325,352835,55.54
SBIN,EQ,2009-12-18,1849005,581758,31.46
SUZLON,EQ,2009-12-18,32453398,4997414,15.40
TRENT,EQ,2009-12-18,2546,1591,62.49
