symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-12-29,236672,152916,64.61
BEL,EQ,2009-12-29,9378,4146,44.21
BOSCHLTD,EQ,2009-12-29,4099,3974,96.95
CUMMINSIND,EQ,2009-12-29,54525,42495,77.94
DLF,EQ,2009-12-29,6388484,1500779,23.49
HINDALCO,EQ,2009-12-29,16533655,4125899,24.95
INDHOTEL,EQ,2009-12-29,1228106,415643,33.84
INDHOTEL,N4,2009-12-29,305,305,100.00
LT,EQ,2009-12-29,839524,424921,50.61
MARUTI,EQ,2009-12-29,366468,222393,60.69
SBIN,EQ,2009-12-29,826530,158686,19.20
SUZLON,EQ,2009-12-29,32072861,5751471,17.93
TRENT,EQ,2009-12-29,10093,5230,51.82
