symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-07-14,1383.75,1393.30,-0.0069,0.0174,,0.3248
ADANIPORTS,2015-07-14,315.90,321.40,-0.0173,0.0205,,0.3878
BEL,2015-07-14,3490.25,3449.90,0.0116,0.0171,,0.3210
BOSCHLTD,2015-07-14,23544.20,23497.25,0.0020,0.0183,,0.3382
CUMMINSIND,2015-07-14,962.70,964.85,-0.0022,0.0171,,0.3171
DLF,2015-07-14,114.40,115.40,-0.0087,0.0210,,0.3917
HINDALCO,2015-07-14,104.60,106.65,-0.0194,0.0207,,0.3936
INDHOTEL,2015-07-14,96.05,95.10,0.0099,0.0182,,0.3401
LT,2015-07-14,1857.55,1857.70,-0.0001,0.0138,,0.2560
MANAPPURAM,2015-07-14,27.75,28.10,-0.0125,0.0202,,0.3783
MARUTI,2015-07-14,4050.65,4035.25,0.0038,0.0114,,0.2121
PGEL,2015-07-14,110.60,106.75,0.0354,0.0391,,0.7432
SBIN,2015-07-14,268.20,273.70,-0.0203,0.0145,,0.2847
SUZLON,2015-07-14,22.70,23.20,-0.0218,0.0299,,0.5636
TRENT,2015-07-14,1216.90,1216.25,0.0005,0.0189,,0.3496
