symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-07-06,1402.15,1395.45,0.0048,0.0183,,0.3401
ADANIPORTS,2015-07-06,320.10,320.80,-0.0022,0.0189,,0.3496
BEL,2015-07-06,3383.70,3417.95,-0.0101,0.0192,,0.3592
BOSCHLTD,2015-07-06,23204.20,22988.30,0.0093,0.0203,,0.3783
CUMMINSIND,2015-07-06,928.20,925.10,0.0033,0.0152,,0.2828
DLF,2015-07-06,117.60,116.00,0.0137,0.0235,,0.4394
HINDALCO,2015-07-06,109.05,110.60,-0.0141,0.0182,,0.3439
INDHOTEL,2015-07-06,93.00,91.85,0.0124,0.0204,,0.3821
LT,2015-07-06,1816.05,1807.30,0.0048,0.0143,,0.2656
MANAPPURAM,2015-07-06,28.25,27.95,0.0107,0.0226,,0.4222
MARUTI,2015-07-06,3987.95,3998.90,-0.0027,0.0113,,0.2102
PGEL,2015-07-06,101.85,100.35,0.0148,0.0445,,0.8272
SBIN,2015-07-06,270.80,269.40,0.0052,0.0157,,0.2923
SUZLON,2015-07-06,22.40,22.25,0.0067,0.0308,,0.5712
TRENT,2015-07-06,1178.30,1164.00,0.0122,0.0212,,0.3974
