symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-07-27,1313.65,1370.00,-0.0420,0.0164,,0.3611
ADANIPORTS,2015-07-27,313.95,323.90,-0.0312,0.0190,,0.3802
BEL,2015-07-27,3681.50,3671.35,0.0028,0.0178,,0.3305
BOSCHLTD,2015-07-27,23097.90,23255.10,-0.0068,0.0154,,0.2866
CUMMINSIND,2015-07-27,975.10,993.65,-0.0188,0.0144,,0.2808
DLF,2015-07-27,101.20,103.20,-0.0196,0.0232,,0.4394
HINDALCO,2015-07-27,104.40,109.35,-0.0463,0.0173,,0.3878
INDHOTEL,2015-07-27,97.60,99.05,-0.0147,0.0157,,0.2980
LT,2015-07-27,1743.35,1802.35,-0.0333,0.0120,,0.2713
MANAPPURAM,2015-07-27,26.05,26.80,-0.0284,0.0191,,0.3783
MARUTI,2015-07-27,4178.10,4234.20,-0.0133,0.0107,,0.2082
PGEL,2015-07-27,91.15,94.00,-0.0308,0.0353,,0.6687
SBIN,2015-07-27,258.45,263.25,-0.0184,0.0147,,0.2847
SUZLON,2015-07-27,21.40,21.90,-0.0231,0.0277,,0.5235
TRENT,2015-07-27,1214.60,1203.25,0.0094,0.0164,,0.3076
