,21-Mar-2025
The Nifty witnessed an intraday movement of about 269.9 points.The closing index was 0.69 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 159843.62
, Traded Quantity (in Lakhs), 55705.07
, Number of Trades, 45315736
, Total Market Capitalisation (Rs. Crores), 41078594.67

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23190.65,     23168.25,     23402.70,     23132.80,     23350.40,159.75
,NIFTY50 EQL Wgt,     28920.55,     28984.65,     29244.30,     28910.45,     29151.45,230.9
,NIFTY100 EQL Wgt,     29891.45,     29947.05,     30258.70,     29883.40,     30162.75,271.3
,NIFTY100 LowVol30,     18552.50,     18559.45,     18748.50,     18507.60,     18696.90,144.4
,NIFTY Alpha 50,     46285.85,     46349.45,     46936.05,     46217.90,     46879.90,594.05
,NIFTY MIDCAP 150,     18948.45,     18963.95,     19227.05,     18914.65,     19203.30,254.85
,NIFTY SMLCAP 50,      7640.80,      7663.60,      7816.10,      7639.35,      7803.95,163.15
,NIFTY SMLCAP 250,     14922.35,     14951.70,     15260.05,     14914.20,     15242.30,319.95
,NIFTY MIDSML 400,     17500.20,     17521.50,     17802.10,     17477.15,     17784.45,284.25
,NIFTY200 QUALTY30,     18881.20,     18850.50,     19072.05,     18792.70,     19010.35,129.15
,Nifty FinSrv25 50,     26037.05,     26087.00,     26364.65,     26056.85,     26329.35,292.3
,NIFTY AlphaLowVol,     24847.95,     24866.55,     25074.40,     24793.15,     24985.55,137.6
,Nifty200Momentm30,     28016.50,     27946.70,     28301.85,     27843.80,     28205.75,189.25
,Nifty100ESGSecLdr,      3867.75,      3867.35,      3909.80,      3862.50,      3898.85,31.1
,NIFTY100 ESG,      4524.55,      4526.30,      4575.20,      4517.90,      4563.15,38.6
,NIFTY M150 QLTY50,     21752.20,     21761.95,     21972.70,     21705.50,     21940.95,188.75
,NIFTY INDIA MFG,     13197.45,     13246.55,     13318.00,     13211.45,     13261.45,64
,Nifty200 Alpha 30,     22256.55,     22243.00,     22482.65,     22177.65,     22441.70,185.15
,NiftyM150Momntm50,     54344.40,     54274.10,     55234.90,     54117.10,     55150.85,806.45
,Nifty IT,     36676.65,     35942.50,     37033.90,     35674.40,     36702.80,26.15
,Nifty Next 50,     62309.35,     62319.40,     63063.10,     62214.15,     62855.85,546.5
,Nifty Bank,     50062.85,     49927.10,     50672.15,     49891.95,     50593.55,530.7
,NIFTY MIDCAP 100,     51144.40,     51160.65,     51905.95,     51011.50,     51850.75,706.35
