,10-Mar-2025
The Nifty witnessed an intraday movement of about 247.7 points.The closing index was 0.41 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 77908.07
, Traded Quantity (in Lakhs), 29387.22
, Number of Trades, 33614463
, Total Market Capitalisation (Rs. Crores), 39137878.94

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     22552.50,     22521.85,     22676.75,     22429.05,     22460.30,-92.2
,NIFTY50 EQL Wgt,     28291.40,     28256.20,     28461.90,     28061.55,     28105.40,-186
,NIFTY100 EQL Wgt,     29030.05,     29019.25,     29228.00,     28694.25,     28744.50,-285.55
,NIFTY100 LowVol30,     18135.55,     18128.15,     18231.40,     18040.35,     18068.00,-67.55
,NIFTY Alpha 50,     44223.65,     44334.60,     44738.60,     43107.25,     43259.70,-963.95
,NIFTY MIDCAP 150,     18290.60,     18308.85,     18416.50,     17974.45,     18031.10,-259.5
,NIFTY SMLCAP 50,      7480.30,      7488.85,      7557.60,      7305.15,      7329.95,-150.35
,NIFTY SMLCAP 250,     14602.95,     14621.85,     14740.35,     14273.15,     14325.15,-277.8
,NIFTY MIDSML 400,     16974.20,     16992.90,     17104.45,     16649.40,     16704.35,-269.85
,NIFTY200 QUALTY30,     18661.00,     18672.45,     18810.60,     18483.35,     18513.30,-147.7
,Nifty FinSrv25 50,     24807.40,     24787.90,     25000.90,     24632.55,     24680.60,-126.8
,NIFTY AlphaLowVol,     24249.95,     24258.75,     24396.15,     24022.90,     24071.80,-178.15
,Nifty200Momentm30,     27181.95,     27193.60,     27339.60,     26718.30,     26775.00,-406.95
,Nifty100ESGSecLdr,      3739.80,      3736.20,      3757.75,      3710.55,      3715.50,-24.3
,NIFTY100 ESG,      4411.05,      4407.75,      4434.40,      4370.00,      4376.20,-34.85
,NIFTY M150 QLTY50,     21280.60,     21299.50,     21418.05,     20938.65,     20998.40,-282.2
,NIFTY INDIA MFG,     12720.15,     12720.55,     12796.75,     12549.70,     12577.50,-142.65
,Nifty200 Alpha 30,     21281.25,     21311.85,     21442.10,     20823.70,     20870.85,-410.4
,NiftyM150Momntm50,     51918.20,     51947.30,     52272.70,     50872.70,     51048.30,-869.9
,Nifty IT,     37820.45,     37791.60,     38037.30,     37564.40,     37644.40,-176.05
,Nifty Next 50,     59852.55,     59900.75,     60318.15,     58854.40,     58972.00,-880.55
,Nifty Bank,     48497.50,     48312.00,     48599.15,     48124.65,     48216.80,-280.7
,NIFTY MIDCAP 100,     49190.60,     49248.40,     49541.20,     48281.40,     48440.10,-750.5
,Nifty 500,     20443.40,     20434.95,     20543.70,     20230.65,     20266.50,-176.9
,Nifty 100,     23027.70,     23005.10,     23155.25,     22861.65,     22890.75,-136.95
,Nifty Midcap 50,     13922.10,     13939.05,     14027.80,     13661.00,     13708.40,-213.7
,Nifty Realty,       816.35,       816.65,       823.95,       795.85,       799.70,-16.65
,Nifty Infra,      8000.85,      8002.40,      8060.00,      7915.20,      7929.55,-71.3
,Nifty Energy,     31788.45,     31788.45,     32154.15,     31214.00,     31302.20,-486.25
,Nifty FMCG,     51891.80,     51789.60,     52426.65,     51545.55,     52006.40,114.6
,Nifty MNC,     25782.15,     25775.45,     25944.70,     25519.20,     25573.80,-208.35
,Nifty Pharma,     20378.30,     20429.95,     20591.30,     20198.30,     20256.55,-121.75
,Nifty PSE,      8657.30,      8659.00,      8783.95,      8530.30,      8547.95,-109.35
,Nifty PSU Bank,      5931.40,      5927.70,      5950.75,      5806.85,      5821.15,-110.25
,Nifty Serv Sector,     29664.15,     29642.45,     29845.20,     29547.00,     29589.45,-74.7
,India VIX,13.4700,13.4700,14.2075,13.4700,13.9850,0.5150
,Nifty Auto,     21009.70,     20946.40,     21023.95,     20706.30,     20752.80,-256.9
,Nifty Metal,      8926.90,      8924.65,      9042.80,      8825.60,      8850.30,-76.6
,Nifty Media,      1488.95,      1488.80,      1507.95,      1478.35,      1485.15,-3.8
,NIFTY SMLCAP 100,     15504.30,     15525.45,     15663.90,     15131.85,     15198.15,-306.15
,Nifty 200,     12416.00,     12408.15,     12483.10,     12304.45,     12323.40,-92.6
,Nifty Div Opps 50,      5689.85,      5684.00,      5737.00,      5644.25,      5652.15,-37.7
,Nifty Commodities,      8063.05,      8065.70,      8148.55,      7975.05,      7992.50,-70.55
,Nifty Consumption,     10394.40,     10386.85,     10435.85,     10296.75,     10313.75,-80.65
,Nifty Fin Service,     23136.20,     23110.00,     23288.00,     23015.40,     23056.85,-79.35
,Nifty50 Div Point,       288.18,       288.18,       288.18,       288.18,       288.18,0
,Nifty100 Liq 15,      6249.70,      6241.50,      6301.70,      6209.05,      6219.80,-29.9
,Nifty CPSE,      5714.00,      5713.00,      5811.75,      5650.80,      5664.10,-49.9
,Nifty GrowSect 15,     10737.10,     10715.20,     10808.30,     10668.65,     10732.45,-4.65
,Nifty50 PR 2x Lev,     11579.70,     11542.30,     11701.30,     11447.35,     11479.15,-100.55
,Nifty50 PR 1x Inv,       223.90,       224.35,       225.25,       222.80,       224.95,1.05
,Nifty50 TR 2x Lev,     16984.30,     16929.45,     17162.65,     16790.20,     16836.80,-147.5
,Nifty50 TR 1x Inv,       185.00,       185.35,       186.10,       184.10,       185.85,.85
,Nifty50 Value 20,     12248.60,     12212.65,     12336.30,     12190.15,     12214.35,-34.25
,Nifty Mid Liq 15,     12515.30,     12528.70,     12616.15,     12267.35,     12311.70,-203.6
,Nifty Pvt Bank,     24292.95,     24183.85,     24328.95,     24100.55,     24151.65,-141.3
,NIFTY100 Qualty30,      5097.05,      5096.00,      5132.05,      5059.85,      5068.00,-29.05
,Nifty GS 8 13Yr,      2812.21,      2812.74,      2812.84,      2810.27,      2810.32,-1.89
,Nifty GS 10Yr,      2489.31,      2489.76,      2489.83,      2486.95,      2487.19,-2.12
,Nifty GS 10Yr Cln,       894.46,       894.46,       894.48,       893.42,       893.51,-.95
,Nifty GS 4 8Yr,      3035.97,      3036.54,      3036.54,      3034.71,      3034.93,-1.04
,Nifty GS 11 15Yr,      3099.84,      3100.43,      3102.40,      3099.20,      3100.05,.21
,Nifty GS 15YrPlus,      3400.06,      3400.72,      3403.33,      3396.69,      3402.46,2.4
,Nifty GS Compsite,      2903.95,      2904.49,      2904.77,      2902.54,      2903.01,-.94
,NIFTY HEALTHCARE,     13034.85,     13058.70,     13137.65,     12918.85,     12953.30,-81.55
,NIFTY CONSR DURBL,     35266.30,     35309.15,     35461.90,     34562.50,     34645.15,-621.15
,NIFTY OIL AND GAS,     10101.50,     10086.75,     10167.20,      9887.40,      9909.70,-191.8
,NIFTY500 MULTICAP,     14084.00,     14084.40,     14152.00,     13898.40,     13929.25,-154.75
,NIFTY LARGEMID250,     14182.30,     14181.90,     14254.25,     14011.95,     14041.65,-140.65
,NIFTY MID SELECT,     11117.90,     11132.50,     11201.90,     10920.70,     10956.05,-161.85
,NIFTY TOTAL MKT,     11501.00,     11496.85,     11554.75,     11374.35,     11394.70,-106.3
,NIFTY MICROCAP250,     20786.75,     20810.50,     20950.45,     20218.30,     20267.25,-519.5
,NIFTY IND DIGITAL,      8132.20,      8138.55,      8163.85,      8018.50,      8032.70,-99.5
