,19-Mar-2025
The Nifty witnessed an intraday movement of about 132.75 points.The closing index was 0.32 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 103795.94
, Traded Quantity (in Lakhs), 43257.41
, Number of Trades, 37473882
, Total Market Capitalisation (Rs. Crores), 40248267.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     22834.30,     22874.95,     22940.70,     22807.95,     22907.60,73.3
,NIFTY50 EQL Wgt,     28433.25,     28526.20,     28644.95,     28416.40,     28596.30,163.05
,NIFTY100 EQL Wgt,     29345.95,     29454.55,     29704.05,     29352.15,     29653.95,308
,NIFTY100 LowVol30,     18289.50,     18332.05,     18337.95,     18234.20,     18309.90,20.4
,NIFTY Alpha 50,     44546.15,     44756.50,     46096.20,     44722.80,     45980.15,1434
,NIFTY MIDCAP 150,     18408.40,     18486.90,     18874.25,     18453.30,     18844.40,436
,NIFTY SMLCAP 50,      7455.00,      7485.80,      7620.95,      7454.85,      7603.20,148.2
,NIFTY SMLCAP 250,     14517.60,     14579.25,     14838.55,     14569.90,     14807.00,289.4
,NIFTY MIDSML 400,     17009.85,     17082.30,     17419.65,     17061.90,     17390.35,380.5
,NIFTY200 QUALTY30,     18632.60,     18672.05,     18742.25,     18552.25,     18709.75,77.15
,Nifty FinSrv25 50,     25636.90,     25670.45,     25946.80,     25625.00,     25900.75,263.85
,NIFTY AlphaLowVol,     24527.85,     24595.95,     24674.20,     24428.85,     24633.05,105.2
,Nifty200Momentm30,     27495.85,     27551.85,     27812.15,     27326.65,     27761.70,265.85
,Nifty100ESGSecLdr,      3801.20,      3809.45,      3830.60,      3799.75,      3824.95,23.75
,NIFTY100 ESG,      4449.10,      4461.70,      4488.80,      4443.95,      4482.70,33.6
,NIFTY M150 QLTY50,     21364.35,     21426.15,     21766.45,     21345.40,     21734.20,369.85
,NIFTY INDIA MFG,     12932.20,     12997.20,     13101.45,     12939.70,     13083.10,150.9
,Nifty200 Alpha 30,     21607.50,     21686.90,     22111.70,     21588.75,     22084.90,477.4
,NiftyM150Momntm50,     52648.50,     52810.80,     54175.50,     52624.25,     54097.80,1449.3
,Nifty IT,     36619.35,     36581.65,     36581.65,     35804.60,     36223.50,-395.85
,Nifty Next 50,     60971.40,     61205.05,     62095.20,     60989.75,     61953.45,982.05
,Nifty Bank,     49314.50,     49375.40,     49807.55,     49324.80,     49702.60,388.1
,NIFTY MIDCAP 100,     49516.90,     49739.35,     50899.65,     49662.45,     50817.10,1300.2
,Nifty 500,     20657.20,     20713.25,     20895.25,     20664.00,     20864.50,207.3
,Nifty 100,     23340.40,     23390.40,     23503.25,     23321.55,     23468.35,127.95
,Nifty Midcap 50,     14041.30,     14109.90,     14412.25,     14087.70,     14389.75,348.45
,Nifty Realty,       822.30,       825.20,       847.40,       824.35,       845.35,23.05
,Nifty Infra,      8045.65,      8067.80,      8173.05,      8058.65,      8163.95,118.3
,Nifty Energy,     32165.50,     32277.45,     32786.25,     32216.10,     32735.05,569.55
,Nifty FMCG,     52475.00,     52612.35,     52677.20,     52151.90,     52184.10,-290.9
,Nifty MNC,     25794.20,     25882.70,     25939.70,     25761.20,     25891.40,97.2
,Nifty Pharma,     21041.30,     21133.25,     21172.20,     20915.30,     21145.65,104.35
,Nifty PSE,      8811.75,      8851.20,      8989.20,      8817.35,      8967.00,155.25
,Nifty PSU Bank,      5902.65,      5923.85,      6031.50,      5919.75,      6019.35,116.7
,Nifty Serv Sector,     30070.95,     30104.00,     30263.40,     30009.30,     30214.20,143.25
,India VIX,13.2100,13.2100,13.5725,12.5850,13.2975,0.0875
,Nifty Auto,     21234.95,     21305.55,     21398.25,     21194.15,     21319.50,84.55
,Nifty Metal,      9033.45,      9142.30,      9185.20,      9076.85,      9148.55,115.1
,Nifty Media,      1480.15,      1485.55,      1509.15,      1482.50,      1496.15,16
,NIFTY SMLCAP 100,     15374.70,     15436.65,     15783.20,     15417.15,     15747.60,372.9
,Nifty 200,     12570.60,     12602.30,     12700.40,     12568.50,     12681.65,111.05
,Nifty Div Opps 50,      5690.95,      5706.05,      5727.25,      5670.35,      5717.90,26.95
,Nifty Commodities,      8169.10,      8218.05,      8292.60,      8211.90,      8281.10,112
,Nifty Consumption,     10529.95,     10558.50,     10629.85,     10527.00,     10589.45,59.5
,Nifty Fin Service,     23969.70,     23994.00,     24199.35,     23968.45,     24140.35,170.65
,Nifty50 Div Point,       289.38,       289.38,       289.38,       289.38,       289.38,0
,Nifty100 Liq 15,      6304.55,      6328.30,      6378.55,      6317.20,      6358.50,53.95
,Nifty CPSE,      5836.40,      5854.70,      5958.50,      5831.10,      5931.45,95.05
,Nifty GrowSect 15,     10743.90,     10750.95,     10750.95,     10637.15,     10661.15,-82.75
,Nifty50 PR 2x Lev,     11845.45,     11885.60,     11952.50,     11816.70,     11919.45,74
,Nifty50 PR 1x Inv,       221.50,       221.15,       221.80,       220.50,       220.85,-.65
,Nifty50 TR 2x Lev,     17375.95,     17434.80,     17532.95,     17333.75,     17484.45,108.5
,Nifty50 TR 1x Inv,       183.05,       182.75,       183.25,       182.20,       182.45,-.6
,Nifty50 Value 20,     12299.90,     12313.65,     12314.10,     12229.60,     12288.00,-11.9
,Nifty Mid Liq 15,     12598.70,     12634.45,     12918.45,     12600.75,     12884.90,286.2
,Nifty Pvt Bank,     24642.60,     24679.10,     24836.60,     24630.10,     24762.20,119.6
,NIFTY100 Qualty30,      5103.05,      5117.30,      5118.45,      5078.80,      5104.40,1.35
,Nifty GS 8 13Yr,      2820.64,      2821.16,      2823.89,      2821.15,      2823.26,2.62
,Nifty GS 10Yr,      2496.31,      2496.76,      2499.32,      2496.76,      2498.48,2.17
,Nifty GS 10Yr Cln,       895.54,       895.54,       896.48,       895.54,       896.17,.63
,Nifty GS 4 8Yr,      3043.86,      3044.44,      3047.36,      3044.41,      3047.36,3.5
,Nifty GS 11 15Yr,      3120.12,      3120.71,      3125.64,      3120.71,      3125.17,5.05
,Nifty GS 15YrPlus,      3437.16,      3437.82,      3452.14,      3437.82,      3449.64,12.48
,Nifty GS Compsite,      2917.25,      2917.79,      2922.44,      2917.79,      2921.54,4.29
,NIFTY HEALTHCARE,     13494.20,     13553.50,     13684.85,     13448.60,     13667.15,172.95
,NIFTY CONSR DURBL,     35573.45,     35660.45,     36162.45,     35656.60,     36117.40,543.95
,NIFTY OIL AND GAS,     10084.40,     10106.15,     10221.70,     10092.90,     10191.65,107.25
,NIFTY500 MULTICAP,     14187.25,     14231.85,     14397.00,     14204.25,     14374.80,187.55
,NIFTY LARGEMID250,     14326.15,     14371.40,     14550.80,     14338.15,     14529.75,203.6
,NIFTY MID SELECT,     11142.65,     11181.25,     11387.90,     11144.60,     11352.10,209.45
,NIFTY TOTAL MKT,     11607.05,     11639.60,     11745.70,     11615.05,     11728.35,121.3
,NIFTY MICROCAP250,     20286.35,     20394.80,     20773.95,     20393.40,     20734.80,448.45
,NIFTY IND DIGITAL,      8055.50,      8075.60,      8157.15,      7991.95,      8132.15,76.65
,Nifty Tata 25 Cap,     14807.80,     14863.65,     14893.15,     14753.60,     14866.60,58.8
,Nifty MidSml Hlth,     38944.70,     39102.00,     39805.65,     38899.60,     39765.65,820.95
,Nifty Multi Mfg,     13633.40,     13695.05,     13806.45,     13639.85,     13786.50,153.1
,Nifty Multi Infra,     12343.85,     12387.90,     12612.50,     12378.90,     12596.20,252.35
,BHARATBOND-APR25,      1309.25,      1309.41,      1309.52,      1309.41,      1309.52,.27
,BHARATBOND-APR30,      1468.27,      1468.56,      1469.30,      1468.55,      1469.29,1.02
,BHARATBOND-APR31,      1338.51,      1338.76,      1339.85,      1338.76,      1339.85,1.34
,BHARATBOND-APR32,      1222.11,      1222.34,      1222.83,      1222.34,      1222.83,.72
,BHARATBOND-APR33,      1189.08,      1189.32,      1189.96,      1189.31,      1189.96,.88
,Nifty Ind Defence,      5783.60,      5808.35,      6109.15,      5802.25,      6064.00,280.4
,Nifty Ind Tourism,      8353.00,      8387.25,      8609.35,      8354.55,      8535.75,182.75
,Nifty Capital Mkt,      3069.85,      3078.35,      3205.05,      3077.55,      3193.20,123.35
,Nifty500Momentm50,     46197.00,     46305.20,     46945.45,     45996.05,     46871.25,674.25
,NiftyMS400 MQ 100,     42328.60,     42463.95,     43348.90,     42259.15,     43260.65,932.05
,NiftySml250MQ 100,     40439.65,     40618.50,     41449.15,     40530.65,     41330.05,890.4
,Nifty Top 10 EW,      9005.10,      9013.30,      9016.80,      8980.85,      9002.25,-2.85
,Nifty AQL 30,     20362.00,     20424.80,     20457.80,     20272.80,     20423.15,61.15
,Nifty AQLV 30,     18640.05,     18684.35,     18720.10,     18552.65,     18694.20,54.15
,Nifty EV,      2650.40,      2660.55,      2689.65,      2647.05,      2684.60,34.2
,Nifty HighBeta 50,      3188.35,      3208.70,      3265.65,      3204.95,      3256.35,68
