,18-Mar-2025
The Nifty witnessed an intraday movement of about 258.6 points.The closing index was 1.45 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 89218.8
, Traded Quantity (in Lakhs), 34119.26
, Number of Trades, 33085876
, Total Market Capitalisation (Rs. Crores), 39727853.12

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     22508.75,     22662.25,     22857.80,     22599.20,     22834.30,325.55
,NIFTY50 EQL Wgt,     28027.90,     28200.40,     28455.40,     28109.70,     28433.25,405.35
,NIFTY100 EQL Wgt,     28812.35,     28996.20,     29370.00,     28917.60,     29345.95,533.6
,NIFTY100 LowVol30,     18047.60,     18152.75,     18310.35,     18095.05,     18289.50,241.9
,NIFTY Alpha 50,     43231.15,     43554.75,     44610.05,     43497.55,     44546.15,1315
,NIFTY MIDCAP 150,     18037.25,     18132.65,     18428.45,     18088.25,     18408.40,371.15
,NIFTY SMLCAP 50,      7247.45,      7294.90,      7465.20,      7290.55,      7455.00,207.55
,NIFTY SMLCAP 250,     14141.70,     14224.10,     14528.50,     14208.30,     14517.60,375.9
,NIFTY MIDSML 400,     16632.70,     16723.85,     17022.45,     16691.05,     17009.85,377.15
,NIFTY200 QUALTY30,     18338.95,     18420.60,     18650.65,     18368.05,     18632.60,293.65
,Nifty FinSrv25 50,     25154.35,     25374.30,     25671.40,     25301.65,     25636.90,482.55
,NIFTY AlphaLowVol,     24132.40,     24245.20,     24567.30,     24183.25,     24527.85,395.45
,Nifty200Momentm30,     26829.25,     26967.15,     27537.40,     26888.20,     27495.85,666.6
,Nifty100ESGSecLdr,      3737.90,      3764.00,      3805.25,      3756.05,      3801.20,63.3
,NIFTY100 ESG,      4375.25,      4404.05,      4453.50,      4392.45,      4449.10,73.85
,NIFTY M150 QLTY50,     21031.65,     21116.30,     21381.40,     21072.85,     21364.35,332.7
,NIFTY INDIA MFG,     12688.80,     12768.45,     12938.80,     12736.60,     12932.20,243.4
,Nifty200 Alpha 30,     21039.60,     21170.70,     21630.90,     21119.05,     21607.50,567.9
,NiftyM150Momntm50,     51248.05,     51503.25,     52715.20,     51392.10,     52648.50,1400.45
,Nifty IT,     36137.20,     36242.15,     36681.15,     36008.85,     36619.35,482.15
,Nifty Next 50,     59406.60,     59793.50,     61049.20,     59677.30,     60971.40,1564.8
,Nifty Bank,     48354.15,     48792.90,     49400.30,     48629.45,     49314.50,960.35
,NIFTY MIDCAP 100,     48461.80,     48737.65,     49580.05,     48624.15,     49516.90,1055.1
,Nifty 500,     20288.30,     20418.55,     20676.95,     20370.20,     20657.20,368.9
,Nifty 100,     22960.80,     23116.15,     23365.05,     23055.95,     23340.40,379.6
,Nifty Midcap 50,     13752.35,     13827.45,     14059.90,     13794.15,     14041.30,288.95
,Nifty Realty,       797.10,       801.50,       824.40,       801.35,       822.30,25.2
,Nifty Infra,      7950.05,      7992.50,      8058.60,      7978.10,      8045.65,95.6
,Nifty Energy,     31660.15,     31857.85,     32195.30,     31727.10,     32165.50,505.35
,Nifty FMCG,     51773.15,     52075.00,     52658.60,     51949.05,     52475.00,701.85
,Nifty MNC,     25344.05,     25476.90,     25817.85,     25421.90,     25794.20,450.15
,Nifty Pharma,     20703.95,     20807.80,     21077.30,     20712.25,     21041.30,337.35
,Nifty PSE,      8650.50,      8709.75,      8819.55,      8671.35,      8811.75,161.25
,Nifty PSU Bank,      5770.25,      5798.30,      5909.90,      5780.65,      5902.65,132.4
,Nifty Serv Sector,     29589.65,     29811.80,     30115.85,     29717.45,     30070.95,481.3
,India VIX,13.4150,13.4150,13.6525,11.3425,13.2100,-0.2050
,Nifty Auto,     20741.15,     20859.20,     21251.30,     20836.05,     21234.95,493.8
,Nifty Metal,      8845.25,      8923.00,      9041.60,      8892.45,      9033.45,188.2
,Nifty Media,      1428.50,      1439.75,      1485.45,      1436.40,      1480.15,51.65
,NIFTY SMLCAP 100,     14968.40,     15068.90,     15390.80,     15049.20,     15374.70,406.3
,Nifty 200,     12355.95,     12437.40,     12584.20,     12405.95,     12570.60,214.65
,Nifty Div Opps 50,      5602.35,      5632.35,      5695.70,      5611.05,      5690.95,88.6
,Nifty Commodities,      8065.95,      8111.95,      8174.80,      8088.05,      8169.10,103.15
,Nifty Consumption,     10337.40,     10392.85,     10545.85,     10375.55,     10529.95,192.55
,Nifty Fin Service,     23529.25,     23744.65,     24008.20,     23678.25,     23969.70,440.45
,Nifty50 Div Point,       289.38,       289.38,       289.38,       289.38,       289.38,0
,Nifty100 Liq 15,      6233.80,      6268.60,      6311.05,      6243.40,      6304.55,70.75
,Nifty CPSE,      5749.80,      5782.50,      5841.10,      5754.25,      5836.40,86.6
,Nifty GrowSect 15,     10583.65,     10632.10,     10752.25,     10588.70,     10743.90,160.25
,Nifty50 PR 2x Lev,     11514.40,     11669.45,     11868.95,     11606.85,     11845.45,331.05
,Nifty50 PR 1x Inv,       224.70,       223.20,       223.85,       221.25,       221.50,-3.2
,Nifty50 TR 2x Lev,     16890.30,     17117.75,     17410.40,     17025.90,     17375.95,485.65
,Nifty50 TR 1x Inv,       185.70,       184.45,       184.95,       182.85,       183.05,-2.65
,Nifty50 Value 20,     12103.55,     12175.45,     12311.75,     12133.00,     12299.90,196.35
,Nifty Mid Liq 15,     12277.25,     12331.35,     12617.70,     12307.30,     12598.70,321.45
,Nifty Pvt Bank,     24181.05,     24389.90,     24679.20,     24319.55,     24642.60,461.55
,NIFTY100 Qualty30,      5026.25,      5051.45,      5108.80,      5038.10,      5103.05,76.8
,Nifty GS 8 13Yr,      2817.22,      2817.74,      2819.45,      2816.94,      2819.41,2.19
,Nifty GS 10Yr,      2492.72,      2493.17,      2494.78,      2492.26,      2494.78,2.06
,Nifty GS 10Yr Cln,       894.38,       894.38,       894.97,       894.04,       894.97,.59
,Nifty GS 4 8Yr,      3041.03,      3041.60,      3043.42,      3041.22,      3043.42,2.39
,Nifty GS 11 15Yr,      3115.65,      3116.24,      3119.08,      3115.83,      3119.08,3.43
,Nifty GS 15YrPlus,      3431.35,      3432.01,      3439.16,      3429.15,      3439.16,7.81
,Nifty GS Compsite,      2913.60,      2914.15,      2916.53,      2913.29,      2916.53,2.93
,NIFTY HEALTHCARE,     13273.35,     13344.80,     13518.80,     13278.15,     13494.20,220.85
,NIFTY CONSR DURBL,     34666.40,     34863.10,     35617.35,     34787.90,     35573.45,907.05
,NIFTY OIL AND GAS,     10016.40,     10062.55,     10101.00,     10007.75,     10084.40,68
,NIFTY500 MULTICAP,     13911.75,     13997.95,     14199.00,     13968.35,     14187.25,275.5
,NIFTY LARGEMID250,     14066.35,     14151.60,     14341.00,     14117.05,     14326.15,259.8
,NIFTY MID SELECT,     10893.15,     10939.15,     11161.85,     10907.25,     11142.65,249.5
,NIFTY TOTAL MKT,     11395.15,     11468.20,     11618.10,     11441.75,     11607.05,211.9
,NIFTY MICROCAP250,     19692.80,     19814.20,     20306.25,     19793.00,     20286.35,593.55
,NIFTY IND DIGITAL,      7868.10,      7902.75,      8067.35,      7882.90,      8055.50,187.4
,Nifty Tata 25 Cap,     14499.00,     14558.35,     14817.80,     14525.65,     14807.80,308.8
,Nifty MidSml Hlth,     38380.50,     38540.60,     39020.20,     38466.75,     38944.70,564.2
,Nifty Multi Mfg,     13391.45,     13474.10,     13639.70,     13442.65,     13633.40,241.95
,Nifty Multi Infra,     12169.20,     12236.95,     12361.25,     12215.05,     12343.85,174.65
,BHARATBOND-APR25,      1308.99,      1309.16,      1309.26,      1309.15,      1309.26,.27
,BHARATBOND-APR30,      1468.12,      1468.42,      1468.44,      1468.17,      1468.17,.05
,BHARATBOND-APR31,      1338.22,      1338.48,      1338.55,      1338.10,      1338.10,-.12
,BHARATBOND-APR32,      1221.85,      1222.09,      1222.09,      1222.08,      1222.09,.24
,BHARATBOND-APR33,      1188.79,      1189.03,      1189.03,      1189.02,      1189.02,.23
,Nifty Ind Defence,      5661.80,      5712.10,      5795.10,      5687.35,      5783.60,121.8
,Nifty Ind Tourism,      8169.10,      8206.80,      8373.30,      8183.15,      8353.00,183.9
,Nifty Capital Mkt,      2960.90,      2978.00,      3075.60,      2976.40,      3069.85,108.95
,Nifty500Momentm50,     44899.70,     45116.60,     46247.10,     45035.05,     46197.00,1297.3
,NiftyMS400 MQ 100,     41309.45,     41517.70,     42378.45,     41450.55,     42328.60,1019.15
,NiftySml250MQ 100,     39350.85,     39578.45,     40476.20,     39577.10,     40439.65,1088.8
,Nifty Top 10 EW,      8890.35,      8948.65,      9016.00,      8923.35,      9005.10,114.75
,Nifty AQL 30,     20003.85,     20103.00,     20384.95,     20044.10,     20362.00,358.15
,Nifty AQLV 30,     18332.10,     18440.00,     18658.60,     18390.55,     18640.05,307.95
,Nifty EV,      2593.15,      2608.70,      2652.80,      2602.35,      2650.40,57.25
,Nifty HighBeta 50,      3116.55,      3139.45,      3190.80,      3134.20,      3188.35,71.8
,Nifty New Consump,     10016.80,     10066.45,     10285.90,     10058.20,     10274.95,258.15
,Nifty Corp MAATR,     32414.45,     32615.25,     32956.40,     32539.20,     32924.70,510.25
,Nifty Low Vol 50,     22569.50,     22692.70,     22859.45,     22633.50,     22833.75,264.25
,Nifty Mobility,     17714.85,     17808.20,     18114.15,     17783.55,     18096.10,381.25
,Nifty Qlty LV 30,     15667.85,     15739.85,     15933.35,     15705.95,     15916.20,248.35
,Nifty Sml250 Q50,     22776.65,     22906.00,     23535.85,     22880.30,     23472.30,695.65
,Nifty Top 15 EW,      9347.15,      9404.45,      9492.60,      9381.15,      9482.70,135.55
,Nifty100 Alpha 30,     15859.55,     15964.15,     16275.35,     15923.30,     16249.50,389.95
,Nifty100 Enh ESG,      4408.80,      4437.80,      4487.70,      4426.15,      4483.25,74.45
,Nifty200 Value 30,     11639.10,     11712.20,     11861.65,     11677.25,     11853.05,213.95
,Nifty500 EW,     11974.05,     12038.80,     12246.40,     12016.65,     12239.95,265.9
,Nifty Multi MQ 50,     35971.50,     36169.25,     36957.30,     36103.90,     36930.25,958.75
,Nifty500 Value 50,     12598.35,     12678.05,     12830.00,     12642.65,     12822.35,224
,Nifty Top 20 EW,      8384.30,      8432.20,      8528.20,      8409.50,      8520.90,136.6
,Nifty CoreHousing,     14097.20,     14162.35,     14438.95,     14142.85,     14422.60,325.4
,Nifty FinSerExBnk,     24648.65,     24842.50,     25165.10,     24714.40,     25135.20,486.55
,Nifty Housing,     10252.35,     10320.90,     10475.65,     10302.65,     10465.40,213.05
,Nifty IPO,      1731.00,      1740.00,      1765.30,      1734.85,      1762.40,31.4
,Nifty MS Fin Serv,     13518.90,     13614.70,     13962.80,     13579.35,     13944.05,425.15
,Nifty MS Ind Cons,     17346.95,     17438.95,     17766.70,     17413.25,     17731.75,384.8
,Nifty MS IT Telcm,      8638.75,      8663.60,      8876.50,      8639.10,      8836.70,197.95
,Nifty NonCyc Cons,     14377.90,     14452.85,     14668.75,     14425.00,     14642.25,264.35
,Nifty Rural,     13301.75,     13374.35,     13525.70,     13344.45,     13512.20,210.45
,Nifty Shariah 25,      7570.25,      7600.45,      7687.05,      7574.10,      7679.65,109.4
,Nifty Trans Logis,     19738.40,     19847.50,     20272.60,     19821.60,     20252.15,513.75
,Nifty50 Shariah,      4486.50,      4503.75,      4553.55,      4486.15,      4549.30,62.8
,Nifty500 LMS Eql,     15166.85,     15257.65,     15496.65,     15227.05,     15485.05,318.2
,Nifty500 Shariah,      6418.50,      6448.15,      6535.30,      6429.10,      6531.10,112.6
,Nifty500 Qlty50,     16482.40,     16573.35,     16890.00,     16553.25,     16876.65,394.25
,Nifty500 LowVol50,     19244.85,     19344.35,     19516.65,     19285.40,     19497.10,252.25
,Nifty500 MQVLv50,     27245.05,     27375.90,     27696.20,     27304.15,     27673.25,428.2

,ADVANCES,2240
,DECLINES,665
,UNCHANGED,58

,Total securities that have hit their price bands today,316

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ICICIBANK,EQ,      1269.00,      1309.85,3.22,2033.19
,RELIANCE,EQ,      1238.85,      1238.80,0,1950.89
,HDFCBANK,EQ,      1710.40,      1732.20,1.27,1894.18
,ZOMATO,EQ,       203.69,       218.19,7.12,1692.86
,BSE,EQ,      3962.35,      4146.70,4.65,1350.36
,TRITURBINE,EQ,       509.00,       576.05,13.17,1150.53
,MASTEK,EQ,      2113.20,      2440.05,15.47,1111.42
,KOTAKBANK,EQ,      1993.10,      2034.00,2.05,1089.08
,TCS,EQ,      3497.70,      3552.45,1.57,1083.53
,BHARTIARTL,EQ,      1639.15,      1627.30,-0.72,1068.93
,INFY,EQ,      1590.05,      1609.35,1.21,1009.22
,OLAELEC,EQ,        46.93,        52.77,12.44,990.75
,M&M,EQ,      2705.15,      2791.40,3.19,975.62
,BAJFINANCE,EQ,      8580.35,      8682.50,1.19,949.39
,MOBIKWIK,EQ,       248.30,       297.95,20,899.38
,PAYTM,EQ,       688.90,       741.40,7.62,851.63
,INDUSINDBK,EQ,       677.40,       681.45,0.6,822.28
,CDSL,EQ,      1058.20,      1119.75,5.82,806.7
,BAJAJFINSV,EQ,      1871.60,      1844.65,-1.44,802.87
,AXISBANK,EQ,      1034.15,      1045.25,1.07,768.2
,VBL,EQ,       507.25,       532.50,4.98,762.98
,TATAMOTORS,EQ,       661.05,       680.05,2.87,758.41
,HAL,EQ,      3439.90,      3579.95,4.07,717.9
,QUADFUTURE,EQ,       466.00,       531.00,13.95,664.94
,ELGIEQUIP,EQ,       505.05,       507.25,0.44,664.42

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,ICICIBANK,EQ,      1309.85,      1269.00,3.22
,M&M,EQ,      2791.40,      2705.15,3.19
,LT,EQ,      3270.70,      3173.45,3.06
,SHRIRAMFIN,EQ,       642.30,       623.25,3.06
,TATAMOTORS,EQ,       680.05,       661.05,2.87

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BAJAJFINSV,EQ,      1844.65,      1871.60,-1.44
,BHARTIARTL,EQ,      1627.30,      1639.15,-0.72
,TECHM,EQ,      1430.65,      1440.10,-0.66
,RELIANCE,EQ,      1238.80,      1238.85,0

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,1003SFIL28,NX,       854.09,                    36355.17,45
,1015ECL29,NR,       993.10,                     6951.70,7
,1018GS2026,GS,       104.75,                  2480497.38,23685
,1025NFL25,N5,      1000.00,                    62000.00,62
,1025SCL34,Z8,       990.00,                    62695.30,65
,1025UCL26A,N1,       990.00,                      990.00,1
,1030SFIL28,NM,       731.00,                    36550.00,50
,1035UCL26,NA,       641.50,                    14996.00,23
,1040UCL25,N4,       997.01,                   288720.12,288
,1049DLS25A,Y5,      1000.00,                    11006.00,11
,1050IIFL29,ND,       997.31,                    19762.10,20
,1050ISFL28,N5,       990.00,                    59390.00,60
,1050NFL26,N7,       999.90,                    64848.60,65
,1050UCL25,N7,      1038.00,                    15670.00,15
,1060ECL29,NS,       992.02,                   215887.50,216
,1065NFL27,NC,      1000.00,                   118752.00,119
,1075NFL25,N6,      1052.20,                   293338.20,276
,1075SCL33,YK,       990.00,                     4950.00,5
,10IIFL28,N4,       987.20,                   217456.60,218
,10IIFL28A,NE,       950.50,                  3016133.90,3156
,10IIFL29,N6,       985.00,                   161470.00,164
,10ISFL26,N3,      1009.00,                     1009.00,1
,10NFL25,N9,       991.00,                   143886.70,145
,10NIDO26,N6,      1037.00,                   201696.40,194
,1119NFL27,ND,      1017.01,                     7119.10,7
,182D070825,TB,        97.49,                     9749.00,100
,20MICRONS,EQ,       198.99,                 18593129.94,95224
,21STCENMGM,BE,        63.91,                   400557.18,6234
,360ONE,EQ,       914.80,               1845686585.65,2043895
,364D030425,TB,        99.68,                   109648.00,1100
,364D030725,TB,        97.85,                    19570.00,200
,364D050226,TB,        94.94,                     9494.00,100
,364D061125,TB,        95.90,                   479500.00,5000
,364D091025,TB,        96.38,                   490888.00,5100
,364D120226,TB,        94.41,                     9441.00,100
,364D190625,TB,        98.05,                    98050.00,1000
,364D210825,TB,        96.79,                   193607.00,2000
,364D231025,TB,        96.13,                     9613.00,100
,364D290126,TB,        94.56,                     9456.00,100
,364D310725,TB,        97.23,                   145874.00,1500
,3IINFOLTD,EQ,        22.13,                 33393361.42,1498160
,3MINDIA,EQ,     27564.35,                110603684.00,4027
,3PLAND,BE,        40.17,                   107676.93,2668
,515GS2025,GS,        99.09,                     3765.42,38
,522GS2025,GS,       100.25,                     6215.50,62
,563GS2026,GS,       101.49,                    10589.45,105
,574GS2026,GS,        99.65,                     9965.00,100
,577GS2030,GS,        99.56,                      199.12,2
,579GS2030,GS,        96.48,                     2122.56,22
,585GS2030,GS,        95.97,                     5950.14,62
,5PAISA,EQ,       320.65,                 12253587.05,38144
,610GS2031,GS,        96.12,                     6248.37,65
,613GS2028,GS,        99.17,                      297.51,3
,619GS2034,GS,        96.39,                     3277.50,34
,622GS2035,GS,        95.49,                      572.94,6
,63MOONS,EQ,       723.65,                105081803.70,145743
,654GS2032,GS,       100.39,                   145204.80,1451
,662GS2051,GS,        93.34,                     2800.35,30
,667GS2050,GS,        96.71,                    58618.54,606
,675GS2029,GS,       101.00,                    30300.00,300
,676GS2061,GS,        96.98,                   577366.63,6011
,679GS2034,GS,       104.10,                  1760851.50,16915
,68GS2060,GS,        98.49,                   420543.70,4322
,692GS2039,GS,       102.00,                    10200.00,100
,698GR2054,GS,        98.50,                    40325.00,410
,699GS2026,GS,       102.91,                   341691.20,3320
,699GS2051,GS,       100.66,                     1109.40,11
,702GS2027,GS,       102.25,                  1390711.50,13600
,702GS2031,GS,       102.41,                     5120.50,50
,706GS2028,GS,       104.02,                    46809.00,450
,709GS2054,GS,       101.99,                   428960.50,4206
,710GS2029,GS,       104.25,                  7498801.85,72049
,717GS2028,GS,       101.70,                    28476.00,280
,718GS2037,GS,       103.50,                   207000.00,2000
,719GS2060,GS,       103.00,                    25750.00,250
,719HUDCO28,N7,      1033.94,                   615200.90,595
,725GS2063,GS,       104.89,                  8741640.32,83596
,726GS2029,GS,       101.44,                    11564.80,114
,726GS2032,GS,       103.22,                  5140038.79,49779
,727GS2026,GS,       103.28,                    17765.12,172
,729IRFC26,NN,      1044.99,                    10449.90,10
,732GS2030,GS,       104.65,                   646279.14,6178
,732IRFC25,NI,      1032.01,                   113521.10,110
,733GS2026,GS,       103.22,                    21672.20,210
,734GS2064,GS,       106.00,                    30104.00,284
,736GS2052,GS,       104.50,                    57580.44,551
,736NTPC25D,NB,      1030.30,                   133957.81,130
,737GS2028,GS,       104.60,                   674632.50,6450
,738GS2027,GS,       103.47,                  7409734.54,71608
,739NHAI26,N8,      1005.00,                  2899251.82,2885
,73GS2053,GS,       105.04,                   388237.00,3700
,741GS2036,GS,       105.83,                   300285.05,2841
,743REC35,NH,      1155.00,                    36960.00,32
,746GS2073,GS,       107.91,                   149551.40,1386
,74GS2062,GS,       104.26,                    12299.65,118
