symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-11-07,122172,60067,49.17
ADANIPORTS,EQ,2023-11-07,2394891,1211371,50.58
BEL,EQ,2023-11-07,8587321,5140911,59.87
BOSCHLTD,EQ,2023-11-07,14641,7043,48.10
CUMMINSIND,EQ,2023-11-07,475127,258370,54.38
DIXON,EQ,2023-11-07,235667,62539,26.54
DLF,EQ,2023-11-07,2662819,979219,36.77
DMART,EQ,2023-11-07,287032,225238,78.47
HAL,EQ,2023-11-07,2897381,1075420,37.12
HINDALCO,EQ,2023-11-07,5425669,2326166,42.87
INDHOTEL,EQ,2023-11-07,2919260,1668020,57.14
INDIGO,EQ,2023-11-07,320134,149829,46.80
LT,EQ,2023-11-07,1112206,792667,71.27
MANAPPURAM,EQ,2023-11-07,5166821,2074554,40.15
MARUTI,EQ,2023-11-07,264935,155458,58.68
PAYTM,EQ,2023-11-07,2570771,1179378,45.88
PGEL,EQ,2023-11-07,83810,40140,47.89
SBIN,EQ,2023-11-07,17923281,6244715,34.84
TRENT,EQ,2023-11-07,3419427,1057660,30.93
