symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-03-24,1220.25,1244.50,-0.0197,0.0174,,0.3343
ADANIPORTS,2015-03-24,307.10,303.85,0.0106,0.0216,,0.4031
BEL,2015-03-24,3250.75,3187.65,0.0196,0.0256,,0.4834
BOSCHLTD,2015-03-24,26337.20,26902.85,-0.0212,0.0218,,0.4165
CUMMINSIND,2015-03-24,856.85,869.65,-0.0148,0.0133,,0.2560
DLF,2015-03-24,160.10,159.35,0.0047,0.0246,,0.4566
HINDALCO,2015-03-24,132.85,135.90,-0.0227,0.0285,,0.5388
INDHOTEL,2015-03-24,105.20,105.00,0.0019,0.0283,,0.5235
LT,2015-03-24,1672.15,1672.85,-0.0004,0.0185,,0.3420
MANAPPURAM,2015-03-24,32.15,33.45,-0.0396,0.0198,,0.4108
MARUTI,2015-03-24,3587.30,3594.40,-0.0020,0.0111,,0.2063
PGEL,2015-03-24,105.05,112.85,-0.0716,0.0548,,1.0699
SBIN,2015-03-24,270.55,274.75,-0.0154,0.0178,,0.3382
SUZLON,2015-03-24,26.95,27.30,-0.0129,0.0517,,0.9591
TRENT,2015-03-24,1458.35,1462.70,-0.0030,0.0117,,0.2178
