symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-03-18,1268.35,1277.45,-0.0071,0.0184,,0.3420
ADANIPORTS,2015-03-18,316.65,319.55,-0.0091,0.0235,,0.4375
BEL,2015-03-18,3294.45,3366.15,-0.0215,0.0278,,0.5254
BOSCHLTD,2015-03-18,27316.30,26602.50,0.0265,0.0229,,0.4413
CUMMINSIND,2015-03-18,863.95,879.80,-0.0182,0.0140,,0.2732
DLF,2015-03-18,164.50,165.00,-0.0030,0.0270,,0.5006
HINDALCO,2015-03-18,133.15,134.25,-0.0082,0.0312,,0.5789
INDHOTEL,2015-03-18,105.00,105.15,-0.0014,0.0191,,0.3534
LT,2015-03-18,1699.05,1715.65,-0.0097,0.0206,,0.3840
MANAPPURAM,2015-03-18,35.55,34.20,0.0387,0.0172,,0.3668
MARUTI,2015-03-18,3664.90,3661.55,0.0009,0.0122,,0.2254
PGEL,2015-03-18,123.25,122.25,0.0081,0.0561,,1.0393
SBIN,2015-03-18,287.30,283.10,0.0147,0.0185,,0.3496
SUZLON,2015-03-18,29.50,26.60,0.1035,0.0492,,1.0317
TRENT,2015-03-18,1488.45,1489.20,-0.0005,0.0129,,0.2388
