symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-03-19,1280.35,1268.35,0.0094,0.0179,,0.3343
ADANIPORTS,2015-03-19,312.90,316.65,-0.0119,0.0229,,0.4280
BEL,2015-03-19,3244.55,3294.45,-0.0153,0.0275,,0.5139
BOSCHLTD,2015-03-19,27657.90,27316.30,0.0124,0.0231,,0.4318
CUMMINSIND,2015-03-19,871.80,863.95,0.0090,0.0143,,0.2675
DLF,2015-03-19,163.95,164.50,-0.0033,0.0262,,0.4853
HINDALCO,2015-03-19,132.30,133.15,-0.0064,0.0303,,0.5617
INDHOTEL,2015-03-19,113.65,105.00,0.0792,0.0185,,0.5044
LT,2015-03-19,1682.40,1699.05,-0.0098,0.0201,,0.3745
MANAPPURAM,2015-03-19,34.40,35.55,-0.0329,0.0192,,0.3878
MARUTI,2015-03-19,3655.00,3664.90,-0.0027,0.0118,,0.2197
PGEL,2015-03-19,120.25,123.25,-0.0246,0.0544,,1.0145
SBIN,2015-03-19,281.60,287.30,-0.0200,0.0183,,0.3515
SUZLON,2015-03-19,28.65,29.50,-0.0292,0.0540,,1.0087
TRENT,2015-03-19,1479.05,1488.45,-0.0063,0.0125,,0.2331
