symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-03-05,5631.55,5620.00,5695.00,5571.45,5690.00,5680.85,5652.79,340244,19233.28,37209,117539,34.55
ADANIPORTS,EQ,2024-03-05,1342.60,1344.05,1354.95,1334.00,1341.35,1338.30,1343.04,1815438,24381.98,84855,879385,48.44
BEL,EQ,2024-03-05,209.60,211.00,213.75,209.85,211.45,210.75,211.31,24964592,52752.23,128150,9819818,39.33
BOSCHLTD,EQ,2024-03-05,29313.40,29320.00,30250.00,29280.10,30199.85,30047.90,29773.74,67247,20021.94,22446,27015,40.17
CUMMINSIND,EQ,2024-03-05,2782.90,2782.75,2798.95,2765.00,2768.05,2774.75,2778.98,278427,7737.43,24861,180169,64.71
DIXON,EQ,2024-03-05,7162.50,7140.00,7144.90,7015.00,7056.05,7057.90,7080.50,206477,14619.60,31695,58885,28.52
DLF,EQ,2024-03-05,931.80,930.00,939.40,926.00,930.10,932.05,932.60,2846188,26543.66,53308,1271184,44.66
DMART,EQ,2024-03-05,3846.35,3830.00,3884.35,3811.30,3830.05,3834.50,3850.32,185829,7155.02,26342,113423,61.04
HAL,EQ,2024-03-05,3214.95,3229.00,3266.75,3201.00,3241.25,3237.00,3238.24,1502498,48654.42,86269,579133,38.54
HINDALCO,EQ,2024-03-05,524.95,524.00,528.30,520.20,524.00,522.10,524.44,5729926,30050.22,89862,3556296,62.07
INDHOTEL,EQ,2024-03-05,588.35,589.00,594.80,583.55,585.00,584.85,588.16,2307428,13571.30,58315,1355349,58.74
INDIGO,EQ,2024-03-05,3171.10,3171.15,3215.00,3152.15,3194.00,3186.40,3185.77,341136,10867.80,30254,175368,51.41
LT,EQ,2024-03-05,3644.45,3631.20,3644.45,3590.30,3618.00,3612.60,3616.74,1981370,71661.08,120484,1426257,71.98
MANAPPURAM,EQ,2024-03-05,183.95,187.50,199.00,185.65,186.00,186.30,192.23,44509735,85562.49,217231,11910266,26.76
MARUTI,EQ,2024-03-05,11594.15,11596.05,11730.00,11561.80,11682.00,11670.60,11652.20,320702,37368.83,53127,180268,56.21
PAYTM,EQ,2024-03-05,418.20,418.00,418.00,399.35,405.00,404.15,410.72,5331595,21897.90,47947,4213186,79.02
PGEL,EQ,2024-03-05,1773.85,1788.85,1804.90,1763.05,1768.70,1772.75,1778.50,74633,1327.35,8179,50020,67.02
SBIN,EQ,2024-03-05,772.05,769.50,786.95,769.10,784.60,783.95,782.20,18088847,141491.13,404509,7056745,39.01
SUZLON,BE,2024-03-05,42.80,41.65,41.65,40.70,40.70,40.70,40.87,53278004,21776.48,172129,-,-
TRENT,EQ,2024-03-05,3919.80,3929.50,3935.85,3845.05,3860.00,3852.30,3878.48,549270,21303.32,55408,351546,64.00
