symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-06-21,160680,76121,47.37
ADANIPORTS,EQ,2022-06-21,3313116,444588,13.42
BEL,EQ,2022-06-21,4270479,1904805,44.60
BOSCHLTD,EQ,2022-06-21,14668,4136,28.20
CUMMINSIND,EQ,2022-06-21,301832,152413,50.50
DIXON,EQ,2022-06-21,292796,45415,15.51
DLF,EQ,2022-06-21,5336496,1102640,20.66
DMART,EQ,2022-06-21,340688,101623,29.83
HAL,EQ,2022-06-21,1042736,151494,14.53
HINDALCO,EQ,2022-06-21,15208306,3435109,22.59
INDHOTEL,EQ,2022-06-21,4001277,1316919,32.91
INDIGO,EQ,2022-06-21,1298081,260120,20.04
LT,EQ,2022-06-21,1458922,673887,46.19
MANAPPURAM,EQ,2022-06-21,4607358,1412634,30.66
MARUTI,EQ,2022-06-21,954884,577545,60.48
PAYTM,EQ,2022-06-21,2866888,434532,15.16
SBIN,EQ,2022-06-21,13801891,4775043,34.60
SUZLON,EQ,2022-06-21,46106746,17489487,37.93
TRENT,EQ,2022-06-21,1352719,856896,63.35
