symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-06-20,184960,62830,33.97
ADANIPORTS,EQ,2022-06-20,3507676,424044,12.09
BEL,EQ,2022-06-20,4304900,1576527,36.62
BOSCHLTD,EQ,2022-06-20,11196,2958,26.42
CUMMINSIND,EQ,2022-06-20,323357,119287,36.89
DIXON,EQ,2022-06-20,360697,44872,12.44
DLF,EQ,2022-06-20,7708600,2141710,27.78
DMART,EQ,2022-06-20,222230,47235,21.26
HAL,EQ,2022-06-20,2582554,583217,22.58
HINDALCO,EQ,2022-06-20,20646347,6515499,31.56
INDHOTEL,EQ,2022-06-20,5982095,2394117,40.02
INDIGO,EQ,2022-06-20,1954116,743132,38.03
LT,EQ,2022-06-20,1837431,993281,54.06
MANAPPURAM,EQ,2022-06-20,4762229,1053915,22.13
MARUTI,EQ,2022-06-20,1043423,588672,56.42
PAYTM,EQ,2022-06-20,4794450,638543,13.32
PGEL,EQ,2022-06-20,81881,49358,60.28
SBIN,EQ,2022-06-20,12368534,4715450,38.12
SUZLON,EQ,2022-06-20,60253502,22769492,37.79
TRENT,EQ,2022-06-20,518858,133042,25.64
