symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-06-23,292754,180179,61.55
ADANIPORTS,EQ,2022-06-23,2762533,319096,11.55
BEL,EQ,2022-06-23,3001614,1199936,39.98
BOSCHLTD,EQ,2022-06-23,38229,15129,39.57
CUMMINSIND,EQ,2022-06-23,301240,115853,38.46
DIXON,EQ,2022-06-23,309614,80023,25.85
DLF,EQ,2022-06-23,6769260,1520798,22.47
DMART,EQ,2022-06-23,355857,147095,41.34
HAL,EQ,2022-06-23,1553800,235583,15.16
HINDALCO,EQ,2022-06-23,18756690,4288802,22.87
INDHOTEL,EQ,2022-06-23,5283412,2643850,50.04
INDIGO,EQ,2022-06-23,992947,309131,31.13
LT,EQ,2022-06-23,1828491,927630,50.73
MANAPPURAM,EQ,2022-06-23,4292791,1882307,43.85
MARUTI,EQ,2022-06-23,1676430,546965,32.63
PAYTM,EQ,2022-06-23,1446201,228951,15.83
SBIN,EQ,2022-06-23,12229833,3432786,28.07
SUZLON,EQ,2022-06-23,36966270,14702521,39.77
TRENT,EQ,2022-06-23,486409,219933,45.22
