symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-06-22,95802,38652,40.35
ADANIPORTS,EQ,2022-06-22,2964156,439917,14.84
BEL,EQ,2022-06-22,3685391,1639649,44.49
BOSCHLTD,EQ,2022-06-22,13706,4256,31.05
CUMMINSIND,EQ,2022-06-22,412002,130109,31.58
DIXON,EQ,2022-06-22,745939,168337,22.57
DLF,EQ,2022-06-22,4354021,1055847,24.25
DMART,EQ,2022-06-22,197297,77399,39.23
HAL,EQ,2022-06-22,744344,270097,36.29
HINDALCO,EQ,2022-06-22,19176515,6015111,31.37
INDHOTEL,EQ,2022-06-22,3939513,2197120,55.77
INDIGO,EQ,2022-06-22,920897,299798,32.55
LT,EQ,2022-06-22,1906619,1198847,62.88
MANAPPURAM,EQ,2022-06-22,2238859,481678,21.51
MARUTI,EQ,2022-06-22,796824,352455,44.23
PAYTM,EQ,2022-06-22,1386867,263122,18.97
SBIN,EQ,2022-06-22,11066447,4316772,39.01
SUZLON,EQ,2022-06-22,52014290,16666851,32.04
TRENT,EQ,2022-06-22,673346,282097,41.89
