symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-12-22,105716,59228,56.03
ADANIPORTS,EQ,2017-12-22,2449944,506343,20.67
BEL,EQ,2017-12-22,3979580,1938009,48.70
BOSCHLTD,EQ,2017-12-22,10446,4524,43.31
CUMMINSIND,EQ,2017-12-22,132377,62285,47.05
DIXON,EQ,2017-12-22,134155,38291,28.54
DLF,EQ,2017-12-22,6912057,1808017,26.16
DMART,EQ,2017-12-22,401234,146125,36.42
HINDALCO,EQ,2017-12-22,7760233,3609914,46.52
INDHOTEL,EQ,2017-12-22,351620,196126,55.78
INDIGO,EQ,2017-12-22,859035,466215,54.27
LT,EQ,2017-12-22,2490561,1397629,56.12
MANAPPURAM,EQ,2017-12-22,31280412,4920649,15.73
MARUTI,EQ,2017-12-22,814330,164894,20.25
PGEL,EQ,2017-12-22,22582,13162,58.29
SBIN,EQ,2017-12-22,13821639,4181369,30.25
SBIN,N2,2017-12-22,34,32,94.12
SBIN,N5,2017-12-22,204,203,99.51
SUZLON,EQ,2017-12-22,50240884,14934725,29.73
TRENT,EQ,2017-12-22,508062,386367,76.05
