symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-03-07,5770.75,5700.75,0.0122,0.0198,0.0198,0.3783
ADANIPORTS,2024-03-07,1325.55,1324.75,0.0006,0.0245,0.0245,0.4681
BEL,2024-03-07,215.20,210.45,0.0223,0.0180,0.0180,0.3439
BOSCHLTD,2024-03-07,29500.80,30112.15,-0.0205,0.0141,0.0141,0.2694
CUMMINSIND,2024-03-07,2787.00,2784.30,0.0010,0.0170,0.0170,0.3248
DIXON,2024-03-07,7142.90,7153.20,-0.0014,0.0216,0.0215,0.4108
DLF,2024-03-07,920.30,922.70,-0.0026,0.0190,0.0190,0.3630
DMART,2024-03-07,3925.75,3888.65,0.0095,0.0142,0.0142,0.2713
HAL,2024-03-07,3317.25,3228.25,0.0272,0.0191,0.0192,0.3668
HINDALCO,2024-03-07,536.70,526.95,0.0183,0.0208,0.0208,0.3974
INDHOTEL,2024-03-07,587.70,574.10,0.0234,0.0179,0.0180,0.3439
INDIGO,2024-03-07,3105.65,3069.80,0.0116,0.0171,0.0171,0.3267
LT,2024-03-07,3676.95,3642.25,0.0095,0.0140,0.0139,0.2656
MANAPPURAM,2024-03-07,172.40,173.90,-0.0087,0.0250,0.0249,0.4757
MARUTI,2024-03-07,11509.50,11567.10,-0.0050,0.0130,0.0129,0.2465
PAYTM,2024-03-07,400.75,393.05,0.0194,0.0394,0.0393,0.7508
PGEL,2024-03-07,1644.60,1680.15,-0.0214,0.0262,0.0262,0.5006
SBIN,2024-03-07,788.05,783.90,0.0053,0.0152,0.0151,0.2885
SUZLON,2024-03-07,40.60,38.65,0.0492,0.0347,0.0348,0.6649
TRENT,2024-03-07,3952.20,3871.95,0.0205,0.0214,0.0214,0.4088
