symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-11-28,427534,160701,37.59
BEL,EQ,2008-11-28,10978,7285,66.36
BOSCHLTD,EQ,2008-11-28,334,209,62.57
CUMMINSIND,EQ,2008-11-28,87989,60560,68.83
DLF,EQ,2008-11-28,9880661,1996011,20.20
HINDALCO,EQ,2008-11-28,21721460,15383799,70.82
INDHOTEL,EQ,2008-11-28,6362291,3471417,54.56
INDHOTEL,N4,2008-11-28,280,130,46.43
LT,EQ,2008-11-28,3315110,1059973,31.97
MARUTI,EQ,2008-11-28,872073,385469,44.20
SBIN,EQ,2008-11-28,4321864,1473023,34.08
SUZLON,EQ,2008-11-28,26850011,5608355,20.89
TRENT,EQ,2008-11-28,7097,5418,76.34
