symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-11-06,439554,173234,39.41
BEL,EQ,2008-11-06,8287,4543,54.82
BOSCHLTD,EQ,2008-11-06,3164,2576,81.42
CUMMINSIND,EQ,2008-11-06,8643,4573,52.91
DLF,EQ,2008-11-06,13359979,1429318,10.70
HINDALCO,EQ,2008-11-06,11530417,4207608,36.49
INDHOTEL,EQ,2008-11-06,1758797,273073,15.53
INDHOTEL,N4,2008-11-06,253,250,98.81
LT,EQ,2008-11-06,2875688,523496,18.20
MARUTI,EQ,2008-11-06,1095004,615101,56.17
SBIN,EQ,2008-11-06,4611713,1538623,33.36
SUZLON,EQ,2008-11-06,47058457,4845717,10.30
TRENT,EQ,2008-11-06,1070,890,83.18
