symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-11-20,732986,465905,63.56
BEL,EQ,2008-11-20,9887,6858,69.36
BOSCHLTD,EQ,2008-11-20,1641,1003,61.12
CUMMINSIND,EQ,2008-11-20,21550,5437,25.23
DLF,EQ,2008-11-20,7576668,652294,8.61
HINDALCO,EQ,2008-11-20,7567121,2335210,30.86
INDHOTEL,EQ,2008-11-20,680641,338652,49.75
INDHOTEL,N4,2008-11-20,15,15,100.00
LT,EQ,2008-11-20,2830903,1281476,45.27
MARUTI,EQ,2008-11-20,1049946,303691,28.92
SBIN,EQ,2008-11-20,2811440,384219,13.67
SUZLON,EQ,2008-11-20,22989561,5137394,22.35
TRENT,EQ,2008-11-20,1822,1250,68.61
TRENT,N1,2008-11-20,98,98,100.00
TRENT,W1,2008-11-20,56,46,82.14
