symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-11-04,442691,134670,30.42
BEL,EQ,2008-11-04,28106,19556,69.58
BOSCHLTD,EQ,2008-11-04,1562,786,50.32
CUMMINSIND,EQ,2008-11-04,8708,5489,63.03
DLF,EQ,2008-11-04,10743263,1063455,9.90
HINDALCO,EQ,2008-11-04,16314874,7992879,48.99
INDHOTEL,EQ,2008-11-04,734406,440110,59.93
INDHOTEL,N4,2008-11-04,595,479,80.50
LT,EQ,2008-11-04,2971232,761967,25.64
MARUTI,EQ,2008-11-04,648039,232957,35.95
SBIN,EQ,2008-11-04,3877799,743077,19.16
SUZLON,EQ,2008-11-04,75734940,16640711,21.97
TRENT,EQ,2008-11-04,4137,2462,59.51
