symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2018-11-02,1355,1376,1308.25,1318.15,1323.75,1317.55,184826,247805742.95,10746,INE117A01022
ADANIPORTS,EQ,2018-11-02,321.7,340.15,319.4,333.6,334.8,318.3,7387791,2445043736.95,95466,INE742F01042
BEL,EQ,2018-11-02,98.3,98.9,94.55,95,95.1,97.5,6839887,661472561,29162,INE263A01024
BOSCHLTD,EQ,2018-11-02,19650,20500,19289.9,19625.45,19615,19624.75,31948,631202379.95,8050,INE323A01026
CUMMINSIND,EQ,2018-11-02,753.4,783.6,748.05,768.3,768.95,746.95,971369,741013248.8,35317,INE298A01020
DIXON,EQ,2018-11-02,2120.05,2154,2120.05,2140.3,2135,2098.85,79847,170328049.25,4135,INE935N01012
DLF,EQ,2018-11-02,178.9,178.9,168.1,169.95,170.4,171.85,12042541,2092699669.95,103473,INE271C01023
DMART,EQ,2018-11-02,1379.9,1482.8,1368,1462.5,1478.5,1366.1,1761020,2525478755.2,51977,INE192R01011
HAL,EQ,2018-11-02,759,763.85,753.55,756.65,756,754.2,10047,7628896.75,1610,INE066F01012
HINDALCO,EQ,2018-11-02,235,244.7,231.35,240.45,242.7,231.25,19429972,4637918774.65,119930,INE038A01020
INDHOTEL,EQ,2018-11-02,131.95,135.25,130.3,131.05,131,130.8,473252,62384279.9,15864,INE053A01029
INDIGO,EQ,2018-11-02,954.5,979,945.05,975.25,975.1,925.4,1269261,1221166026.15,49299,INE646L01027
LT,EQ,2018-11-02,1340,1369.85,1340,1358.2,1357.5,1326.75,2665756,3620219460.4,111761,INE018A01030
MANAPPURAM,EQ,2018-11-02,79.1,83.75,79,82.9,83.15,78.45,4633317,377991905.15,21205,INE522D01027
MARUTI,EQ,2018-11-02,6769.8,7159,6750.05,7135.45,7135.5,6711.75,1834118,12861783274.75,186815,INE585B01010
PGEL,EQ,2018-11-02,107.2,110.8,105,105.75,106,105.85,277887,30070469.55,1964,INE457L01011
SBIN,EQ,2018-11-02,287.9,292.8,283.2,285.35,285.55,285.9,27760214,8012223291.35,176838,INE062A01020
SUZLON,EQ,2018-11-02,6.3,6.5,6.25,6.3,6.3,6.25,25742114,164675770.35,12496,INE040H01021
TRENT,EQ,2018-11-02,333,334.05,324.9,327.4,325.65,324.6,217577,71368023.35,6968,INE849A01020
