symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-01-13,6109.20,6415.45,-0.0489,0.0221,0.0223,0.4260
ADANIPORTS,2025-01-13,1066.65,1112.20,-0.0418,0.0263,0.0264,0.5044
BEL,2025-01-13,259.60,271.00,-0.0430,0.0224,0.0225,0.4299
BOSCHLTD,2025-01-13,30980.30,31714.25,-0.0234,0.0152,0.0152,0.2904
CUMMINSIND,2025-01-13,2873.30,2999.45,-0.0430,0.0207,0.0209,0.3993
DIXON,2025-01-13,15835.00,16709.15,-0.0537,0.0247,0.0249,0.4757
DLF,2025-01-13,710.80,752.15,-0.0565,0.0206,0.0210,0.4012
DMART,2025-01-13,3507.45,3686.25,-0.0497,0.0187,0.0190,0.3630
HAL,2025-01-13,3788.25,4000.50,-0.0545,0.0232,0.0235,0.4490
HINDALCO,2025-01-13,563.75,574.45,-0.0188,0.0196,0.0196,0.3745
INDHOTEL,2025-01-13,756.10,805.90,-0.0638,0.0192,0.0197,0.3764
INDIGO,2025-01-13,4001.40,4228.75,-0.0553,0.0184,0.0188,0.3592
LT,2025-01-13,3464.30,3536.15,-0.0205,0.0163,0.0163,0.3114
MANAPPURAM,2025-01-13,171.45,180.30,-0.0503,0.0256,0.0258,0.4929
MARUTI,2025-01-13,11494.80,11630.95,-0.0118,0.0140,0.0140,0.2675
PAYTM,2025-01-13,789.70,847.70,-0.0709,0.0358,0.0361,0.6897
PGEL,2025-01-13,827.15,881.75,-0.0639,0.0338,0.0340,0.6496
SBIN,2025-01-13,729.50,743.25,-0.0187,0.0170,0.0171,0.3267
SUZLON,2025-01-13,54.45,55.57,-0.0204,0.0311,0.0310,0.5923
TRENT,2025-01-13,6224.50,6584.10,-0.0562,0.0213,0.0216,0.4127
