symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-08-11,326247,151023,46.29
ADANIPORTS,EQ,2022-08-11,2140171,654830,30.60
BEL,EQ,2022-08-11,7684628,3140410,40.87
BOSCHLTD,EQ,2022-08-11,58850,33266,56.53
CUMMINSIND,EQ,2022-08-11,1889729,574278,30.39
DIXON,EQ,2022-08-11,504780,153511,30.41
DLF,EQ,2022-08-11,3888072,1365348,35.12
DMART,EQ,2022-08-11,246094,112501,45.71
HAL,EQ,2022-08-11,2761026,453384,16.42
HINDALCO,EQ,2022-08-11,14865139,4652304,31.30
INDHOTEL,EQ,2022-08-11,12219650,6141650,50.26
INDIGO,EQ,2022-08-11,813952,355777,43.71
LT,EQ,2022-08-11,1918049,1285544,67.02
MANAPPURAM,EQ,2022-08-11,4831878,1564127,32.37
MARUTI,EQ,2022-08-11,508318,210213,41.35
PAYTM,EQ,2022-08-11,1651453,348565,21.11
SBIN,EQ,2022-08-11,13862195,6522359,47.05
SUZLON,EQ,2022-08-11,71202486,31338133,44.01
TRENT,EQ,2022-08-11,1702218,397823,23.37
