symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-08-26,519283,153296,29.52
ADANIPORTS,EQ,2022-08-26,8513113,1559914,18.32
BEL,EQ,2022-08-26,10448356,3722703,35.63
BOSCHLTD,EQ,2022-08-26,28888,11898,41.19
CUMMINSIND,EQ,2022-08-26,322555,135156,41.90
DIXON,EQ,2022-08-26,367926,77223,20.99
DLF,EQ,2022-08-26,1981093,433553,21.88
DMART,EQ,2022-08-26,202948,95459,47.04
HAL,EQ,2022-08-26,1724093,816269,47.34
HINDALCO,EQ,2022-08-26,11051127,3903944,35.33
INDHOTEL,EQ,2022-08-26,5389031,2115113,39.25
INDIGO,EQ,2022-08-26,254212,61938,24.36
LT,EQ,2022-08-26,1119310,486098,43.43
MANAPPURAM,EQ,2022-08-26,4120849,1155564,28.04
MARUTI,EQ,2022-08-26,398063,206252,51.81
PAYTM,EQ,2022-08-26,692901,168570,24.33
SBIN,EQ,2022-08-26,12855886,5307516,41.28
SUZLON,EQ,2022-08-26,75943548,27081983,35.66
TRENT,EQ,2022-08-26,1047852,482895,46.08
