symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-06-28,8643.05,8720.00,8720.15,8437.00,8501.00,8490.90,8528.00,400414,34147.30,57233,173338,43.29
ADANIPORTS,EQ,2024-06-28,1485.50,1480.00,1494.00,1445.00,1475.00,1478.10,1458.03,11534763,168179.85,119211,7898453,68.48
BEL,EQ,2024-06-28,304.50,306.00,309.80,302.75,309.35,305.90,305.07,24256902,74000.70,176389,11217588,46.24
BOSCHLTD,EQ,2024-06-28,34749.65,34785.00,34785.00,33965.80,34000.00,34084.40,34241.05,58629,20075.18,21994,22035,37.58
CUMMINSIND,EQ,2024-06-28,4104.15,4103.60,4103.60,3954.30,3962.00,3966.85,4005.40,651880,26110.43,65171,336381,51.60
DIXON,EQ,2024-06-28,11760.80,11760.80,12149.00,11650.05,11966.80,11971.30,11924.37,506059,60344.36,71348,160326,31.68
DLF,EQ,2024-06-28,816.75,817.00,829.90,813.00,823.55,824.75,821.91,3751351,30832.65,119970,2100601,56.00
DMART,EQ,2024-06-28,4900.10,4900.00,4921.95,4680.00,4713.05,4716.75,4786.31,685009,32786.65,77687,353444,51.60
HAL,EQ,2024-06-28,5281.50,5299.00,5344.00,5250.05,5267.95,5264.25,5288.68,1565629,82801.14,107444,536456,34.26
HINDALCO,EQ,2024-06-28,685.25,690.25,697.50,686.00,691.95,693.55,692.52,6101211,42251.88,88591,3474244,56.94
INDHOTEL,EQ,2024-06-28,624.40,629.50,630.90,618.25,623.00,625.05,622.92,3063821,19085.20,89931,1679178,54.81
INDIGO,EQ,2024-06-28,4221.65,4231.00,4264.95,4217.45,4235.00,4228.25,4241.83,805457,34166.11,55920,547091,67.92
LT,EQ,2024-06-28,3564.40,3540.00,3575.95,3538.10,3545.70,3548.45,3558.07,3141514,111777.25,211665,2118610,67.44
MANAPPURAM,EQ,2024-06-28,210.97,212.60,212.90,206.61,208.50,207.90,209.65,8479232,17776.47,52117,2673197,31.53
MARUTI,EQ,2024-06-28,12178.75,12184.95,12201.50,12004.15,12025.00,12033.85,12102.65,1160395,140438.49,139131,888402,76.56
PAYTM,EQ,2024-06-28,404.30,405.00,411.50,400.05,401.95,401.75,405.21,2162358,8762.16,34845,1108069,51.24
PGEL,EQ,2024-06-28,3447.80,3577.65,3591.00,3447.00,3590.00,3554.70,3513.02,132517,4655.34,16889,69912,52.76
SBIN,EQ,2024-06-28,844.00,846.90,864.00,844.00,848.80,848.95,855.04,23636388,202101.23,323370,10913744,46.17
SUZLON,EQ,2024-06-28,53.28,53.90,54.00,52.71,52.80,52.86,53.14,38744898,20589.34,107590,26090585,67.34
TRENT,EQ,2024-06-28,5329.00,5360.00,5509.00,5358.55,5475.00,5479.85,5454.88,970080,52916.70,92533,429071,44.23
