symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-06-12,67063,21564,32.15
ADANIPORTS,EQ,2017-06-12,4963488,3176070,63.99
BEL,EQ,2017-06-12,3982646,2442728,61.33
BOSCHLTD,EQ,2017-06-12,13477,7847,58.23
CUMMINSIND,EQ,2017-06-12,281253,153601,54.61
DLF,EQ,2017-06-12,15479795,3193555,20.63
DMART,EQ,2017-06-12,1211793,284170,23.45
HINDALCO,EQ,2017-06-12,7589316,1825283,24.05
INDHOTEL,EQ,2017-06-12,178370,121086,67.88
INDIGO,EQ,2017-06-12,358639,57112,15.92
LT,EQ,2017-06-12,2712638,1530043,56.40
MANAPPURAM,EQ,2017-06-12,3062472,1739777,56.81
MARUTI,EQ,2017-06-12,454342,192329,42.33
PGEL,EQ,2017-06-12,88162,68147,77.30
SBIN,EQ,2017-06-12,10326846,4495414,43.53
SBIN,N5,2017-06-12,20,20,100.00
SUZLON,EQ,2017-06-12,21810354,7803537,35.78
TRENT,EQ,2017-06-12,82996,53539,64.51
