symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-05-23,279818,122822,43.89
ADANIPORTS,EQ,2023-05-23,39497528,7395112,18.72
BEL,EQ,2023-05-23,15214733,8293583,54.51
BOSCHLTD,EQ,2023-05-23,17174,7400,43.09
CUMMINSIND,EQ,2023-05-23,643307,345333,53.68
DIXON,EQ,2023-05-23,929896,184066,19.79
DLF,EQ,2023-05-23,3818677,1228613,32.17
DMART,EQ,2023-05-23,168585,114331,67.82
HAL,EQ,2023-05-23,748943,375992,50.20
HINDALCO,EQ,2023-05-23,3690618,1361768,36.90
INDHOTEL,EQ,2023-05-23,3058696,1784959,58.36
INDIGO,EQ,2023-05-23,635920,426778,67.11
LT,EQ,2023-05-23,2265389,1492247,65.87
MANAPPURAM,EQ,2023-05-23,8626906,3294266,38.19
MARUTI,EQ,2023-05-23,269008,163527,60.79
PAYTM,EQ,2023-05-23,2468027,1329619,53.87
PGEL,EQ,2023-05-23,44439,25269,56.86
SBIN,EQ,2023-05-23,16120548,4260949,26.43
SUZLON,EQ,2023-05-23,161014013,54894334,34.09
TRENT,EQ,2023-05-23,368971,195456,52.97
