symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-05-25,339853,176744,52.01
ADANIPORTS,EQ,2023-05-25,7458008,980577,13.15
BEL,EQ,2023-05-25,11158044,4568984,40.95
BOSCHLTD,EQ,2023-05-25,10507,4431,42.17
CUMMINSIND,EQ,2023-05-25,2501705,669805,26.77
DIXON,EQ,2023-05-25,1304189,285432,21.89
DLF,EQ,2023-05-25,8132396,3045207,37.45
DMART,EQ,2023-05-25,153240,93675,61.13
HAL,EQ,2023-05-25,967771,577316,59.65
HINDALCO,EQ,2023-05-25,8018242,2629188,32.79
INDHOTEL,EQ,2023-05-25,9253281,2346691,25.36
INDIGO,EQ,2023-05-25,1391561,1000541,71.90
LT,EQ,2023-05-25,1689521,995242,58.91
MANAPPURAM,EQ,2023-05-25,9219573,3633252,39.41
MARUTI,EQ,2023-05-25,218979,103546,47.29
PAYTM,EQ,2023-05-25,2470359,972588,39.37
PGEL,EQ,2023-05-25,27329,14992,54.86
SBIN,EQ,2023-05-25,16479436,6035545,36.62
SUZLON,EQ,2023-05-25,165323748,48796942,29.52
TRENT,EQ,2023-05-25,475551,271461,57.08
