symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-09-11,151328,143599,94.89
ADANIPORTS,EQ,2015-09-11,2528750,1045827,41.36
BEL,EQ,2015-09-11,549262,327313,59.59
BOSCHLTD,EQ,2015-09-11,17816,4821,27.06
CUMMINSIND,EQ,2015-09-11,141744,86113,60.75
DLF,EQ,2015-09-11,11524766,1482589,12.86
HINDALCO,EQ,2015-09-11,6938110,1428958,20.60
INDHOTEL,D1,2015-09-11,8258,6255,75.74
INDHOTEL,EQ,2015-09-11,224085,154921,69.13
LT,EQ,2015-09-11,1580470,714125,45.18
MANAPPURAM,EQ,2015-09-11,21695491,14957136,68.94
MARUTI,EQ,2015-09-11,281728,95164,33.78
MARUTI,IL,2015-09-11,103538,103538,100.00
PGEL,EQ,2015-09-11,101126,62789,62.09
SBIN,EQ,2015-09-11,13650937,3744398,27.43
SBIN,N1,2015-09-11,4,4,100.00
SBIN,N2,2015-09-11,42,35,83.33
SBIN,N3,2015-09-11,7,7,100.00
SBIN,N5,2015-09-11,92,71,77.17
SUZLON,EQ,2015-09-11,27467986,12537444,45.64
TRENT,EQ,2015-09-11,6139,5572,90.76
