symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-09-22,12354,4841,39.19
ADANIPORTS,EQ,2015-09-22,2640588,1255733,47.56
BEL,EQ,2015-09-22,275165,147871,53.74
BOSCHLTD,EQ,2015-09-22,44348,20305,45.79
CUMMINSIND,EQ,2015-09-22,89331,57385,64.24
DLF,EQ,2015-09-22,10774572,2177520,20.21
HINDALCO,EQ,2015-09-22,10220655,3603776,35.26
INDHOTEL,D1,2015-09-22,12090,11268,93.20
INDHOTEL,EQ,2015-09-22,393700,287436,73.01
LT,EQ,2015-09-22,3283591,1978324,60.25
MANAPPURAM,EQ,2015-09-22,3629930,2244204,61.82
MARUTI,EQ,2015-09-22,924289,608947,65.88
PGEL,EQ,2015-09-22,72637,33594,46.25
SBIN,EQ,2015-09-22,13667322,4297437,31.44
SBIN,N1,2015-09-22,22,22,100.00
SBIN,N3,2015-09-22,45,45,100.00
SBIN,N5,2015-09-22,298,286,95.97
SUZLON,EQ,2015-09-22,20536936,8468886,41.24
TRENT,EQ,2015-09-22,10830,5827,53.80
