symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-04-30,521.20,508.85,0.0240,0.0173,,0.3401
ADANIPORTS,2013-04-30,145.00,145.40,-0.0028,0.0245,,0.4547
BEL,2013-04-30,1175.55,1191.00,-0.0131,0.0157,,0.2980
BOSCHLTD,2013-04-30,8898.05,9024.85,-0.0141,0.0092,,0.1834
CUMMINSIND,2013-04-30,511.15,516.80,-0.0110,0.0159,,0.2980
DLF,2013-04-30,238.20,241.70,-0.0146,0.0268,,0.5006
HINDALCO,2013-04-30,97.25,98.85,-0.0163,0.0163,,0.3114
INDHOTEL,2013-04-30,56.90,58.40,-0.0260,0.0186,,0.3649
LT,2013-04-30,1512.20,1529.80,-0.0116,0.0203,,0.3802
MANAPPURAM,2013-04-30,17.35,17.70,-0.0200,0.0506,,0.9419
MARUTI,2013-04-30,1669.60,1683.50,-0.0083,0.0238,,0.4432
PGEL,2013-04-30,81.35,79.10,0.0280,0.0408,,0.7661
SBIN,2013-04-30,2264.30,2273.55,-0.0041,0.0183,,0.3401
SUZLON,2013-04-30,14.55,14.25,0.0208,0.0417,,0.7795
TRENT,2013-04-30,1074.80,1056.65,0.0170,0.0146,,0.2828
