symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-04-08,486.90,489.60,-0.0055,0.0206,,0.3821
ADANIPORTS,2013-04-08,144.05,144.75,-0.0048,0.0289,,0.5349
BEL,2013-04-08,1185.65,1174.25,0.0097,0.0206,,0.3840
BOSCHLTD,2013-04-08,8707.50,8754.30,-0.0054,0.0098,,0.1834
CUMMINSIND,2013-04-08,498.00,499.70,-0.0034,0.0131,,0.2426
DLF,2013-04-08,233.50,232.80,0.0030,0.0343,,0.6362
HINDALCO,2013-04-08,90.60,89.85,0.0083,0.0216,,0.4012
INDHOTEL,2013-04-08,55.15,54.95,0.0036,0.0186,,0.3458
LT,2013-04-08,1325.65,1349.80,-0.0181,0.0195,,0.3706
MANAPPURAM,2013-04-08,19.60,20.55,-0.0473,0.0564,,1.0680
MARUTI,2013-04-08,1420.15,1406.30,0.0098,0.0241,,0.4490
PGEL,2013-04-08,83.30,85.10,-0.0214,0.0552,,1.0278
SBIN,2013-04-08,2033.70,2056.70,-0.0112,0.0170,,0.3191
SUZLON,2013-04-08,13.50,13.60,-0.0074,0.0614,,1.1387
TRENT,2013-04-08,1007.45,997.65,0.0098,0.0124,,0.2350
