symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2026-02-19,5885.00,5908.00,5695.00,5719.50,5715.00,5881.50,136031,789480816.50,19081,INE117A01022
ADANIPORTS,EQ,2026-02-19,1550.00,1550.80,1506.70,1513.30,1511.70,1550.80,984392,1505640782.20,44344,INE742F01042
DMART,EQ,2026-02-19,3915.00,3944.00,3821.20,3834.10,3839.00,3915.20,286762,1106053515.60,25097,INE192R01011
BEL,EQ,2026-02-19,447.70,449.25,432.95,435.35,435.00,447.70,9791516,4311121499.70,106630,INE263A01024
BOSCHLTD,EQ,2026-02-19,35800.00,35960.00,34890.00,35015.00,34890.00,35695.00,10448,370392835.00,5688,INE323A01026
CUMMINSIND,EQ,2026-02-19,4702.40,4765.00,4628.00,4646.00,4643.00,4725.80,455504,2144005710.50,75599,INE298A01020
DIXON,EQ,2026-02-19,11400.00,11464.00,11126.00,11237.00,11220.00,11517.00,686002,7718897912.00,80927,INE935N01020
DLF,EQ,2026-02-19,642.45,644.45,617.40,620.50,620.30,642.45,2131815,1340062321.95,35292,INE271C01023
ETERNAL,EQ,2026-02-19,277.35,279.80,269.85,271.75,270.80,277.35,23971631,6586237679.35,129838,INE758T01015
HINDALCO,EQ,2026-02-19,910.60,920.50,900.30,905.65,904.55,899.25,3522571,3206721010.00,74120,INE038A01020
HAL,EQ,2026-02-19,4244.10,4271.00,4101.60,4132.60,4120.00,4251.10,1020581,4263697066.50,54416,INE066F01020
INDIGO,EQ,2026-02-19,4939.00,4939.00,4790.10,4815.10,4817.10,4980.40,1546005,7527596560.20,69236,INE646L01027
LT,EQ,2026-02-19,4326.10,4334.00,4261.90,4280.50,4273.90,4325.90,2007080,8618686134.30,108010,INE018A01030
LENSKART,EQ,2026-02-19,489.00,492.60,473.00,479.90,474.00,486.35,1906083,920671843.85,34887,INE956O01016
MANAPPURAM,EQ,2026-02-19,310.15,310.35,303.50,305.70,304.80,310.15,2951795,906300290.85,17529,INE522D01027
MARUTI,EQ,2026-02-19,15163.00,15279.00,14853.00,14903.00,14880.00,15164.00,152788,2303320080.00,28480,INE585B01010
PAYTM,EQ,2026-02-19,1200.00,1200.70,1138.00,1145.60,1143.00,1199.60,3408962,3963193054.80,78884,INE982J01020
PGEL,EQ,2026-02-19,625.80,630.60,604.20,606.80,607.50,627.30,850389,524061287.10,17751,INE457L01029
SBIN,EQ,2026-02-19,1222.90,1224.90,1199.20,1205.70,1203.00,1218.90,9630899,11668064853.60,177689,INE062A01020
SUZLON,EQ,2026-02-19,46.05,46.39,45.00,45.25,45.05,46.09,36681650,1674974465.36,71325,INE040H01021
INDHOTEL,EQ,2026-02-19,695.95,697.00,668.10,672.10,669.80,695.10,1302865,885305455.35,32214,INE053A01029
TRENT,EQ,2026-02-19,4181.00,4181.10,4053.00,4067.90,4069.90,4187.20,587295,2397877832.10,38548,INE849A01020
