symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-07-17,1443.35,1466.50,-0.0159,0.0132,,0.2560
ADANIPORTS,2017-07-17,381.25,375.60,0.0149,0.0130,,0.2503
BEL,2017-07-17,174.90,173.25,0.0095,0.0142,,0.2675
BOSCHLTD,2017-07-17,24602.60,24363.05,0.0098,0.0109,,0.2063
CUMMINSIND,2017-07-17,936.40,935.05,0.0014,0.0129,,0.2388
DLF,2017-07-17,204.30,201.50,0.0138,0.0183,,0.3458
DMART,2017-07-17,911.70,891.35,0.0226,0.0202,,0.3897
HINDALCO,2017-07-17,209.15,205.95,0.0154,0.0156,,0.2980
INDHOTEL,2017-07-17,123.35,124.50,-0.0093,0.0156,,0.2923
INDIGO,2017-07-17,1283.50,1280.15,0.0026,0.0202,,0.3745
LT,2017-07-17,1171.25,1171.20,0.0000,0.0103,,0.1910
MANAPPURAM,2017-07-17,101.90,101.10,0.0079,0.0224,,0.4165
MARUTI,2017-07-17,7522.30,7557.25,-0.0046,0.0090,,0.1681
PGEL,2017-07-17,305.80,264.25,0.1460,0.0395,,1.0011
SBIN,2017-07-17,293.00,291.60,0.0048,0.0127,,0.2369
SUZLON,2017-07-17,18.85,18.90,-0.0026,0.0164,,0.3038
TRENT,2017-07-17,259.50,262.20,-0.0104,0.0187,,0.3496
