symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-07-13,1473.60,1462.00,0.0079,0.0139,,0.2598
ADANIPORTS,2017-07-13,375.95,373.85,0.0056,0.0137,,0.2560
BEL,2017-07-13,173.10,170.45,0.0154,0.0145,,0.2789
BOSCHLTD,2017-07-13,24253.05,24187.30,0.0027,0.0115,,0.2140
CUMMINSIND,2017-07-13,931.00,911.00,0.0217,0.0126,,0.2541
DLF,2017-07-13,200.10,200.50,-0.0020,0.0194,,0.3592
DMART,2017-07-13,915.15,910.30,0.0053,0.0203,,0.3764
HINDALCO,2017-07-13,204.70,200.60,0.0202,0.0157,,0.3057
INDHOTEL,2017-07-13,125.60,124.95,0.0052,0.0163,,0.3038
INDIGO,2017-07-13,1275.95,1262.80,0.0104,0.0213,,0.3974
LT,2017-07-13,1175.10,1159.70,0.0132,0.0104,,0.2025
MANAPPURAM,2017-07-13,98.65,100.05,-0.0141,0.0227,,0.4260
MARUTI,2017-07-13,7567.55,7476.65,0.0121,0.0091,,0.1777
PGEL,2017-07-13,269.05,263.15,0.0222,0.0414,,0.7738
SBIN,2017-07-13,288.75,287.65,0.0038,0.0133,,0.2465
SUZLON,2017-07-13,19.05,19.10,-0.0026,0.0173,,0.3210
TRENT,2017-07-13,248.70,244.05,0.0189,0.0135,,0.2656
