symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-07-27,1429.30,1441.00,-0.0082,0.0125,,0.2350
ADANIPORTS,2017-07-27,392.50,393.05,-0.0014,0.0114,,0.2121
BEL,2017-07-27,177.45,175.50,0.0110,0.0123,,0.2331
BOSCHLTD,2017-07-27,23982.60,24280.25,-0.0123,0.0095,,0.1853
CUMMINSIND,2017-07-27,959.60,990.85,-0.0320,0.0160,,0.3324
DLF,2017-07-27,195.85,195.60,0.0013,0.0173,,0.3210
DMART,2017-07-27,896.90,909.60,-0.0141,0.0172,,0.3248
HINDALCO,2017-07-27,221.25,221.55,-0.0014,0.0155,,0.2866
INDHOTEL,2017-07-27,125.35,124.25,0.0088,0.0143,,0.2675
INDIGO,2017-07-27,1243.50,1234.65,0.0071,0.0168,,0.3133
LT,2017-07-27,1182.05,1180.25,0.0015,0.0087,,0.1605
MANAPPURAM,2017-07-27,104.35,106.95,-0.0246,0.0207,,0.4012
MARUTI,2017-07-27,7599.60,7565.25,0.0045,0.0080,,0.1490
PGEL,2017-07-27,338.40,344.65,-0.0183,0.0450,,0.8387
SBIN,2017-07-27,298.35,295.80,0.0086,0.0108,,0.2044
SUZLON,2017-07-27,20.00,19.10,0.0460,0.0166,,0.3764
TRENT,2017-07-27,259.95,255.35,0.0179,0.0172,,0.3286
