symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-07-07,1458.00,1451.30,0.0046,0.0154,,0.2866
ADANIPORTS,2017-07-07,371.60,373.05,-0.0039,0.0152,,0.2828
BEL,2017-07-07,170.20,172.00,-0.0105,0.0155,,0.2904
BOSCHLTD,2017-07-07,23585.30,23785.90,-0.0085,0.0117,,0.2197
CUMMINSIND,2017-07-07,909.35,914.05,-0.0052,0.0141,,0.2617
DLF,2017-07-07,202.25,201.15,0.0055,0.0211,,0.3917
DMART,2017-07-07,895.45,880.30,0.0171,0.0186,,0.3534
HINDALCO,2017-07-07,194.90,196.65,-0.0089,0.0162,,0.3038
INDHOTEL,2017-07-07,127.25,127.30,-0.0004,0.0181,,0.3343
INDIGO,2017-07-07,1247.60,1232.25,0.0124,0.0220,,0.4108
LT,2017-07-07,1704.40,1697.60,0.0040,0.0109,,0.2025
MANAPPURAM,2017-07-07,101.60,102.00,-0.0039,0.0217,,0.4031
MARUTI,2017-07-07,7432.80,7474.05,-0.0055,0.0102,,0.1910
PGEL,2017-07-07,279.95,273.40,0.0237,0.0455,,0.8502
SBIN,2017-07-07,280.10,281.00,-0.0032,0.0135,,0.2503
SUZLON,2017-07-07,18.55,18.70,-0.0081,0.0172,,0.3210
TRENT,2017-07-07,248.40,244.80,0.0146,0.0140,,0.2675
