symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-02-11,242245,125414,51.77
ADANIPORTS,EQ,2022-02-11,3621116,1031506,28.49
BEL,EQ,2022-02-11,3835311,1981132,51.66
BOSCHLTD,EQ,2022-02-11,25471,8125,31.90
CUMMINSIND,EQ,2022-02-11,1073008,241643,22.52
DIXON,EQ,2022-02-11,247863,94139,37.98
DLF,EQ,2022-02-11,4872433,1536165,31.53
DMART,EQ,2022-02-11,336884,122323,36.31
HAL,EQ,2022-02-11,278609,103900,37.29
HINDALCO,EQ,2022-02-11,9110193,2643899,29.02
INDHOTEL,EQ,2022-02-11,4362462,1182705,27.11
INDIGO,EQ,2022-02-11,1317813,345987,26.25
LT,EQ,2022-02-11,1744894,939148,53.82
MANAPPURAM,EQ,2022-02-11,4735593,1497529,31.62
MARUTI,EQ,2022-02-11,671572,229313,34.15
PAYTM,EQ,2022-02-11,1272179,408008,32.07
PGEL,EQ,2022-02-11,74071,28642,38.67
SBIN,EQ,2022-02-11,14607095,5300325,36.29
SUZLON,EQ,2022-02-11,36340349,19705177,54.22
TRENT,EQ,2022-02-11,1656107,410587,24.79
