symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-09-30,548.8,554,539.4,542.45,542,549.1,25354,13872595.45,1685,INE117A01022
ADANIPORTS,EQ,2013-09-30,140.7,141.75,137.05,138.05,137.15,140.6,861504,119469603,14255,INE742F01042
BEL,EQ,2013-09-30,1092,1102,1066,1087.05,1074.1,1090,11750,12740563.85,1160,INE263A01016
BOSCHLTD,EQ,2013-09-30,9061,9100,8870,9048.65,9000,9053.65,8787,79403988.65,1446,INE323A01026
CUMMINSIND,EQ,2013-09-30,409.05,415,398,408.25,415,408.8,1067311,428483721.45,6016,INE298A01020
DLF,EQ,2013-09-30,131,132.3,127.2,128.05,127.55,131.85,10470413,1353244835.5,93172,INE271C01023
HINDALCO,EQ,2013-09-30,112.05,113.85,110.55,111.9,111.6,113.9,5614201,628405316.1,33810,INE038A01020
INDHOTEL,EQ,2013-09-30,47.3,48.4,46.5,47.95,48.1,47.7,211650,10058858.3,1638,INE053A01029
LT,EQ,2013-09-30,810.2,812.9,783.5,788.75,786.65,815.85,2190400,1739050302.95,104443,INE018A01030
MANAPPURAM,EQ,2013-09-30,15,15.2,14.4,14.5,14.45,14.7,585327,8594912.35,1472,INE522D01027
MARUTI,EQ,2013-09-30,1366,1373.65,1340,1358.55,1363,1366.95,406918,549788890.85,30437,INE585B01010
PGEL,EQ,2013-09-30,146.75,146.75,137.15,143.1,143.8,145.6,3012,430683.65,50,INE457L01011
SBIN,EQ,2013-09-30,1613.8,1628,1596.65,1614.9,1617,1640.7,1683813,2714863037.6,81654,INE062A01012
SUZLON,EQ,2013-09-30,6.55,6.6,6.4,6.55,6.6,6.55,2844176,18497093.75,5741,INE040H01021
TRENT,EQ,2013-09-30,935,935,920,928.8,935,926.55,2207,2045176.35,107,INE849A01012
