symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-09-27,561.2,566.35,546.35,549.1,551,561.2,30311,16802055.55,1954,INE117A01022
ADANIPORTS,EQ,2013-09-27,142,143,138.6,140.6,140.65,141.05,632896,88953835.8,18907,INE742F01042
BEL,EQ,2013-09-27,1103.65,1103.7,1081,1090,1083,1104.25,21156,23045369.8,2448,INE263A01016
BOSCHLTD,EQ,2013-09-27,8787,9150,8675,9053.65,9030.7,8793.5,9936,89286907.95,1855,INE323A01026
CUMMINSIND,EQ,2013-09-27,411,415,405,408.8,409,411.2,59847,24574206.4,1903,INE298A01020
DLF,EQ,2013-09-27,136,138.35,131.25,131.85,131.55,135.6,12179949,1643125092.75,93430,INE271C01023
HINDALCO,EQ,2013-09-27,117.1,118.5,113.25,113.9,113.8,117.05,5494749,633106940.35,33682,INE038A01020
INDHOTEL,EQ,2013-09-27,47.75,49.15,47,47.7,47.4,48.95,447742,21376292.95,3359,INE053A01029
LT,EQ,2013-09-27,838,843.6,813.3,815.85,814.5,829.1,1275813,1054150305.6,51205,INE018A01030
MANAPPURAM,EQ,2013-09-27,14.95,14.95,14.5,14.7,14.65,14.7,371192,5482500.65,1163,INE522D01027
MARUTI,EQ,2013-09-27,1391.9,1407.7,1361.55,1366.95,1364.15,1387.55,599199,826548629.65,28848,INE585B01010
PGEL,EQ,2013-09-27,136,148,136,145.6,145.75,144.65,3130,457143.5,38,INE457L01011
SBIN,EQ,2013-09-27,1680.55,1688.6,1627.35,1640.7,1627.5,1676.1,1645400,2728081444.8,74559,INE062A01012
SUZLON,EQ,2013-09-27,6.6,6.7,6.5,6.55,6.6,6.6,2674955,17617567.55,5935,INE040H01021
TRENT,EQ,2013-09-27,930,939,920.3,926.55,920.3,938.1,1418,1318021.6,218,INE849A01012
