symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-09-06,465,486.8,465,475.95,474,468.85,46227,22053295.5,2988,INE117A01022
ADANIPORTS,EQ,2013-09-06,123.6,127.5,122.55,126.85,126.5,122.55,1009977,127412596.6,20788,INE742F01042
BEL,EQ,2013-09-06,1168,1188.95,1165,1181.1,1180,1177.1,3959,4672159.55,768,INE263A01016
BOSCHLTD,EQ,2013-09-06,8159.3,8304.95,8159.3,8257.4,8205,8122,1141,9403382,453,INE323A01026
CUMMINSIND,EQ,2013-09-06,382.5,391,382.5,386.15,387,386.9,62861,24373218.15,4060,INE298A01020
DLF,EQ,2013-09-06,139,141.55,134.7,137.9,137.4,137.85,8926272,1236259557.1,82433,INE271C01023
HINDALCO,EQ,2013-09-06,108.3,109.5,106,107.9,108,108.2,8174003,882794711.15,43888,INE038A01020
INDHOTEL,EQ,2013-09-06,46.5,47.5,45.35,46.1,46.1,46.5,685957,31667739.3,2791,INE053A01029
LT,EQ,2013-09-06,733.35,761.4,729,754.1,751.05,727.8,3425095,2556832939.85,98433,INE018A01030
MANAPPURAM,EQ,2013-09-06,16.5,17.25,16.05,17.2,17.25,16.45,2018295,34037428.3,5939,INE522D01027
MARUTI,EQ,2013-09-06,1311,1311.95,1277,1288.4,1280.95,1299.6,473918,612260860.4,27152,INE585B01010
PGEL,EQ,2013-09-06,103.9,103.9,97.5,98.15,98.1,104.2,5778,570744.8,61,INE457L01011
SBIN,EQ,2013-09-06,1638,1648,1596.9,1634.55,1628.7,1638.15,2482683,4030279557.25,133848,INE062A01012
SUZLON,EQ,2013-09-06,6.4,6.45,6.2,6.25,6.25,6.3,3854938,24223895.5,6461,INE040H01021
TRENT,EQ,2013-09-06,940,964,940,944.2,947.9,944.3,543,512786.35,70,INE849A01012
