symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-02-14,2179.25,2095.00,2136.40,2006.55,2083.80,2091.00,2097.22,289217,6065.51,25969,165184,57.11
ADANIPORTS,EQ,2022-02-14,723.70,714.80,714.80,691.00,692.50,695.75,703.02,6219506,43724.68,100965,2720904,43.75
BEL,EQ,2022-02-14,200.35,197.00,199.40,192.85,195.00,195.90,196.78,10653870,20964.19,68950,6435650,60.41
BOSCHLTD,EQ,2022-02-14,16260.25,15999.00,16026.60,15700.05,15801.00,15824.15,15820.48,48691,7703.15,14017,26356,54.13
CUMMINSIND,EQ,2022-02-14,938.85,921.55,966.25,919.00,954.00,953.65,952.93,2047449,19510.77,41717,1028966,50.26
DIXON,EQ,2022-02-14,4364.55,4202.25,4273.45,4129.00,4142.00,4146.50,4194.03,331141,13888.17,44642,113177,34.18
DLF,EQ,2022-02-14,378.60,369.85,371.80,352.40,353.00,355.05,364.73,7374254,26896.03,83826,2086241,28.29
DMART,EQ,2022-02-14,4142.25,4015.00,4125.00,3958.05,3998.00,3979.75,4046.93,466101,18862.80,73843,198569,42.60
HAL,EQ,2022-02-14,1379.95,1355.00,1364.90,1326.10,1334.00,1332.85,1346.00,347251,4673.98,24867,130809,37.67
HINDALCO,EQ,2022-02-14,542.70,531.00,533.95,519.70,520.15,521.25,526.79,4995178,26314.05,82668,1602732,32.09
INDHOTEL,EQ,2022-02-14,206.60,200.95,202.00,193.00,194.00,195.10,198.82,5714424,11361.18,44832,1694393,29.65
INDIGO,EQ,2022-02-14,2264.95,2170.00,2228.50,2082.75,2095.50,2092.30,2147.26,1288158,27660.10,60891,415114,32.23
LT,EQ,2022-02-14,1871.25,1843.25,1846.95,1795.00,1797.00,1799.00,1815.91,2290199,41587.95,157581,1206748,52.69
MANAPPURAM,EQ,2022-02-14,152.75,150.00,151.50,142.20,142.50,142.90,147.06,8257911,12144.29,51035,1856446,22.48
MARUTI,EQ,2022-02-14,8737.15,8500.00,8615.05,8325.00,8361.00,8366.40,8441.82,995540,84041.71,105940,450692,45.27
PAYTM,EQ,2022-02-14,906.50,895.95,895.95,860.00,862.40,863.50,875.06,1866242,16330.80,88543,645207,34.57
PGEL,EQ,2022-02-14,713.40,700.00,710.00,672.00,675.00,683.85,696.80,71911,501.07,11221,32485,45.17
SBIN,EQ,2022-02-14,529.60,515.00,515.60,499.70,500.25,501.40,508.66,26153332,133032.47,364555,7939518,30.36
SUZLON,EQ,2022-02-14,10.35,9.90,10.05,9.85,9.85,9.85,9.89,65401054,6465.07,68495,29215860,44.67
TRENT,EQ,2022-02-14,1071.35,1040.00,1055.00,1017.00,1035.00,1036.30,1039.30,536059,5571.25,26484,178694,33.33
