symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-02-25,2045.55,2068.60,2149.95,2065.35,2115.00,2131.90,2105.44,313838,6607.68,25652,186064,59.29
ADANIPORTS,EQ,2022-02-25,654.85,674.50,703.00,670.25,697.50,695.15,692.34,5738223,39728.28,108630,947897,16.52
BEL,EQ,2022-02-25,187.85,192.85,201.15,191.90,199.95,200.15,198.17,7487280,14837.55,57639,2914826,38.93
BOSCHLTD,EQ,2022-02-25,15016.65,15317.00,15666.00,15223.80,15602.00,15593.30,15506.38,21886,3393.73,6247,4403,20.12
CUMMINSIND,EQ,2022-02-25,927.70,950.00,963.90,934.00,959.90,959.60,952.17,491736,4682.15,14807,246296,50.09
DIXON,EQ,2022-02-25,4049.60,4132.00,4454.55,4128.00,4389.00,4434.15,4312.03,660996,28502.33,62370,196713,29.76
DLF,EQ,2022-02-25,320.50,335.00,351.50,330.15,349.40,348.80,345.21,16385276,56563.96,133933,4157727,25.37
DMART,EQ,2022-02-25,4014.65,4080.00,4210.00,4037.65,4188.00,4190.75,4137.62,425226,17594.25,50589,146648,34.49
HAL,EQ,2022-02-25,1276.25,1285.80,1332.20,1285.80,1313.00,1314.60,1318.59,543508,7166.65,19498,273320,50.29
HINDALCO,EQ,2022-02-25,517.65,525.00,546.90,523.10,534.00,533.90,536.87,13815949,74173.84,365001,5080348,36.77
INDHOTEL,EQ,2022-02-25,194.30,199.90,204.00,197.75,199.55,200.20,201.29,4144809,8343.23,24933,1524635,36.78
INDIGO,EQ,2022-02-25,1830.55,1900.00,1977.30,1870.05,1923.85,1918.25,1938.78,1612923,31271.02,64804,109894,6.81
LT,EQ,2022-02-25,1757.35,1782.00,1798.70,1765.00,1780.00,1777.05,1781.84,2476882,44134.09,163477,1458279,58.88
MANAPPURAM,EQ,2022-02-25,110.10,113.75,115.85,112.45,114.90,114.05,114.13,8895789,10152.39,39778,3110474,34.97
MARUTI,EQ,2022-02-25,8210.15,8260.00,8466.00,8209.55,8355.40,8356.10,8333.04,1344343,112024.66,129963,620734,46.17
PAYTM,EQ,2022-02-25,777.75,801.10,806.70,785.80,790.00,789.35,795.63,1460303,11618.62,52421,352164,24.12
PGEL,EQ,2022-02-25,590.70,609.00,649.90,600.00,635.50,634.70,631.10,50607,319.38,7629,15795,31.21
SBIN,EQ,2022-02-25,472.65,480.00,491.90,479.30,483.75,482.95,485.29,21792287,105756.87,245306,5880588,26.98
SUZLON,EQ,2022-02-25,9.05,8.85,9.30,8.85,9.00,9.00,9.06,54808193,4967.74,61505,23924793,43.65
TRENT,EQ,2022-02-25,1020.65,1059.95,1074.75,1029.65,1070.70,1070.10,1062.60,543759,5777.96,18791,237327,43.65
