symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-11-17,5041.55,4952.55,0.0178,0.0186,0.0186,0.3554
ADANIPORTS,2025-11-17,1507.60,1512.60,-0.0033,0.0198,0.0198,0.3783
BEL,2025-11-17,424.55,426.85,-0.0054,0.0193,0.0193,0.3687
BOSCHLTD,2025-11-17,37449.90,36954.95,0.0133,0.0148,0.0148,0.2828
CUMMINSIND,2025-11-17,4381.20,4283.20,0.0226,0.0180,0.0180,0.3439
DIXON,2025-11-17,15641.00,15419.00,0.0143,0.0229,0.0229,0.4375
DLF,2025-11-17,768.50,764.85,0.0048,0.0188,0.0187,0.3573
DMART,2025-11-17,4036.20,4053.70,-0.0043,0.0167,0.0166,0.3171
ETERNAL,2025-11-17,309.55,303.75,0.0189,0.0236,0.0235,0.4490
HAL,2025-11-17,4795.30,4729.80,0.0138,0.0202,0.0202,0.3859
HINDALCO,2025-11-17,807.15,803.65,0.0043,0.0175,0.0174,0.3324
INDHOTEL,2025-11-17,722.30,720.80,0.0021,0.0185,0.0185,0.3534
INDIGO,2025-11-17,5873.00,5908.50,-0.0060,0.0168,0.0168,0.3210
LENSKART,2025-11-17,431.45,409.05,0.0533,0.0048,0.0061,0.1165
LT,2025-11-17,4027.70,4004.30,0.0058,0.0142,0.0142,0.2713
MANAPPURAM,2025-11-17,282.65,281.15,0.0053,0.0220,0.0220,0.4203
MARUTI,2025-11-17,15878.00,15683.95,0.0123,0.0132,0.0132,0.2522
PAYTM,2025-11-17,1332.95,1299.25,0.0256,0.0282,0.0282,0.5388
PGEL,2025-11-17,580.35,578.10,0.0039,0.0355,0.0354,0.6763
SBIN,2025-11-17,973.35,967.85,0.0057,0.0134,0.0133,0.2541
SUZLON,2025-11-17,57.70,57.68,0.0003,0.0258,0.0257,0.4910
TRENT,2025-11-17,4405.00,4391.15,0.0031,0.0233,0.0232,0.4432
